id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
1,-0.03196347,-0.005128205,-0.042944785,-0.235294118,-0.227272727,-0.310344828,-0.339285714,-0.371900826,-0.220588235,-0.234972678,-0.180487805,-0.147058824,-0.116981132,-0.026392962,0.056603774,0,0.053191489,0.00234192,-0.016786571,0.020224719,0.097046414,-0.051428571,-0.028089888,-0.042345277,-0.082706767,-0.079497908,-0.184782609,-0.226190476,-0.224489796,-0.251798561,-0.246376812,-0.211267606,-0.171974522,-0.18134715,-0.161290323,-0.078066914,0.003389831,-0.028248588,0.008310249,0.025069638,0.119318182,0,0.051136364,-0.075630252,0.007672634,0,-0.02970297,-0.006622517,0.07826087,-0.087912088,-0.195121951,-0.202614379,-0.184615385,-0.228346457,-0.28,-0.265625,-0.173913043,-0.229946524,-0.162393162,-0.058333333,-0.070921986,-0.010380623,0.028248588,0.106017192,0.12371134,0.007915567,0.007874016,0.016042781,-0.057894737,-0.028753994,0.034246575,-0.09352518,0.027888446,-0.128712871,-0.268292683,-0.319148936,-0.242857143,-0.328,-0.349206349,-0.349206349,-0.293333333,-0.173076923,-0.1953125,-0.058823529,0.052631579,0.046070461,0.081967213,0.067708333,0.122615804,0.084577114,0.06122449,0.062068966,0.036319613,0.002754821,-0.021538462,-0.056856187,-0.081712062,-0.104761905,-0.18134715,-0.238636364,-0.280487805,-0.294117647,-0.197183099,-0.272727273,-0.257142857,-0.223214286,-0.1328125,-0.052264808,0.059190031,0.092436975,0.125628141,0.106951872,0.100244499,0.059665871,-0.002469136,0.113253012,0.043879908,0.055555556,0.057057057,0.06031746,0.043165468,-0.064935065,-0.155339806,-0.182320442,-0.27607362,-0.27027027,-0.278195489,-0.281690141,-0.166666667,-0.042553191,0.108333333,0.151515152,0.182058047,0.216216216,0.211786372,0.157534247,0.150413223,0.069020867,0.041984733,0.078512397,0.102844639,0.081632653,0.063711911,0.005813953,0.156794425,0.095435685,-0.141463415,-0.155080214,-0.076923077,-0.167785235,-0.092307692,-0.123966942,-0.059701493,-0.006289308,0.104761905,0.196969697,0.264900662,0.265957447,0.215517241,0.230434783,0.133479212,0.126637555,0.217183771,0.152173913,0.121212121,0.083916084,0.140625,0.024193548
2,0.571428571,0.621052632,0.375,0.090909091,0.12,0.2,0,-0.076923077,0.234042553,0.084745763,0.179487179,0.32,0.321428571,0.352112676,0.467391304,0.388535032,0.242105263,0.277227723,0.19266055,0.198473282,0.140350877,0.140096618,0.039548023,0.161676647,0.124183007,0.2,-0.065217391,-0.102564103,-0.28358209,-0.242424242,-0.409836066,-0.164179104,-0.258426966,-0.076923077,-0.034965035,0.041420118,0.215686275,0.096774194,0.18061674,0.161538462,0.156521739,0.03930131,0.102880658,-0.107692308,0.025641026,-0.02283105,-0.023809524,0.022988506,0.128834356,-0.090909091,-0.083333333,-0.316455696,-0.428571429,-0.411764706,-0.388888889,-0.307692308,-0.224489796,-0.15942029,-0.170068027,-0.016759777,0.064676617,0.092307692,0.166666667,0.104347826,0.17699115,0.189655172,0.120689655,0.121568627,0.150684932,0.271794872,0.412587413,0.366906475,0.353383459,0.32,0.154929577,0.032258065,-0.234042553,-0.166666667,-0.191489362,-0.191489362,-0.15942029,-0.196261682,0.009708738,0.149606299,0.296551724,0.215686275,0.303797468,0.366459627,0.359477124,0.321212121,0.223529412,0.292134831,0.341772152,0.377483444,0.366197183,0.402985075,0.385964912,0.397849462,0.482758621,0.277777778,0.111111111,0.071428571,0,0.444444444,0.111111111,0.365079365,0.305555556,0.42,0.38028169,0.405797101,0.407894737,0.479289941,0.44516129,0.452229299,0.358208955,0.355704698,0.414285714,0.504,0.511450382,0.543307087,0.509803922,0.534246575,0.32,0.333333333,0.235294118,0.176470588,-0.047619048,0.333333333,0.411764706,0.345454545,0.485714286,0.62,0.62406015,0.642857143,0.590909091,0.505050505,0.485380117,0.554285714,0.53164557,0.511111111,0.561290323,0.546666667,0.6,0.480916031,0.548387097,0.415730337,0.442622951,0.352941176,0.176470588,0.142857143,0.384615385,0.212121212,0.189189189,0.230769231,0.604651163,0.445544554,0.514705882,0.637583893,0.525,0.547445255,0.384615385,0.441558442,0.492957746,0.393548387,0.432258065,0.443708609,0.566433566,0.439393939
3,-0.087719298,-0.387755102,-0.260869565,-0.421052632,-0.5,-0.56097561,-0.567567568,-0.395348837,-0.652173913,-0.295774648,-0.268817204,-0.341176471,-0.104761905,-0.133333333,-0.055555556,0.014705882,0,-0.067567568,-0.253521127,-0.105590062,-0.140350877,-0.132743363,-0.075630252,-0.142857143,-0.123595506,-0.2,-0.243243243,-0.490909091,-0.471698113,-0.59375,-0.592592593,-0.507692308,-0.428571429,-0.371900826,-0.165217391,-0.028169014,-0.051851852,-0.006369427,-0.102564103,0.114942529,0.119047619,-0.005586592,-0.0875,-0.058823529,-0.188405797,-0.206349206,-0.089108911,-0.212765957,-0.305263158,-0.257142857,-0.294117647,-0.403508772,-0.344262295,-0.523809524,-0.491525424,-0.432835821,-0.493670886,-0.423728814,-0.244755245,-0.099415205,0.029239766,-0.034883721,-0.11627907,-0.064748201,0.06918239,0.028571429,-0.135483871,-0.078947368,-0.164179104,-0.183673469,-0.104166667,-0.264367816,-0.205128205,-0.365079365,-0.307692308,-0.416666667,-0.422222222,-0.411764706,-0.37254902,-0.454545455,-0.485714286,-0.509433962,-0.203389831,-0.142857143,-0.050632911,-0.132867133,-0.034482759,0.055555556,-0.015151515,-0.226890756,-0.115942029,-0.239669421,-0.094017094,-0.370786517,-0.319148936,-0.264367816,-0.361111111,-0.516129032,-0.692307692,-0.761904762,-0.708333333,-0.76,-0.833333333,-0.75,-0.689655172,-0.530612245,-0.257731959,-0.203703704,-0.02,-0.042735043,0.068493151,-0.140186916,0.128712871,0.008849558,-0.027522936,-0.225806452,-0.214285714,-0.194444444,-0.176470588,-0.343283582,-0.206349206,-0.363636364,-0.511111111,-0.318181818,-0.5,-0.666666667,-0.714285714,-0.8125,-0.575757576,-0.620689655,-0.228070175,-0.05,0.083333333,0.101694915,0.075630252,0.123966942,0.007874016,-0.018518519,-0.123595506,-0.170731707,-0.305555556,-0.166666667,-0.308641975,-0.38028169,-0.292307692,-0.366666667,-0.617021277,-0.617021277,-0.644444444,-0.72,-0.744680851,-0.64,-0.829787234,-0.605633803,-0.543859649,-0.298701299,0,0.06,0.0625,0.038461538,-0.037735849,0.045045045,-0.096153846,0.035294118,-0.082352941,0,-0.1,-0.446153846
4,0.574468085,0.412844037,0.333333333,0.296296296,0.130434783,0.347826087,0.282051282,0.173913043,0.1875,-0.055555556,0.313131313,0.462068966,0.412935323,0.47706422,0.484536082,0.432989691,0.492385787,0.486486486,0.366515837,0.338521401,0.400843882,0.257918552,0.410138249,0.430107527,0.358974359,0.468531469,0.35483871,0.370786517,0.348314607,0.324324324,0.31147541,0.314285714,0.213483146,0.179487179,0.355932203,0.333333333,0.355932203,0.315508021,0.383259912,0.305936073,0.330232558,0.29245283,0.265116279,0.333333333,0.359649123,0.357798165,0.401015228,0.333333333,0.516778523,0.394957983,0.358024691,0.304347826,0.290322581,0.225806452,0.28125,0.313432836,0.120879121,0.027027027,0.112781955,0.279503106,0.260115607,0.242718447,0.278538813,0.345794393,0.231481481,0.386666667,0.188940092,0.251968504,0.310043668,0.397379913,0.268292683,0.356435644,0.372262774,0.345132743,0.341772152,0.397260274,0.233333333,0.258064516,0.172413793,0.266666667,0.097560976,-0.181102362,0.150442478,0.333333333,0.382857143,0.30964467,0.291666667,0.291479821,0.395121951,0.327014218,0.274509804,0.327510917,0.422018349,0.409326425,0.308900524,0.407407407,0.593495935,0.524752475,0.441176471,0.538461538,0.511111111,0.404255319,0.571428571,0.306122449,0.28358209,0.113043478,0.105263158,0.275590551,0.34939759,0.483146067,0.402714932,0.414414414,0.491071429,0.455319149,0.403361345,0.409090909,0.411167513,0.41509434,0.495327103,0.461538462,0.382352941,0.570093458,0.342105263,0.402985075,0.423076923,0.4,0.304347826,0.306122449,0.393939394,0.189873418,0.270072993,0.447058824,0.419087137,0.453924915,0.445692884,0.471830986,0.453900709,0.357933579,0.353846154,0.373584906,0.494423792,0.416666667,0.379912664,0.411111111,0.536423841,0.431034483,0.458823529,0.387096774,0.413793103,0.321428571,0.344827586,0.321428571,0.309090909,0.418604651,0.303703704,0.544041451,0.5,0.40625,0.427509294,0.389830508,0.328063241,0.291139241,0.268518519,0.281818182,0.433333333,0.378723404,0.336956522,0.526627219
5,0.424657534,0.428571429,0.380952381,0.45,0.393939394,0.428571429,0.294117647,0.245283019,0.147540984,0.127272727,0.097744361,0.103448276,0.244680851,0.196911197,0.232786885,0.183520599,0.168918919,0.256140351,0.15,0.089108911,-0.074626866,0.162011173,0.0875,0.2,0.179104478,0.094017094,0.12,0.046511628,0.012658228,0.025641026,0.063291139,0.105882353,-0.04,-0.125827815,0.041237113,0.162303665,0.161016949,0.179487179,0.084848485,0.247648903,0.244299674,0.277978339,0.273469388,0.031111111,0.111111111,0.091954023,0.186206897,0.301369863,0.295081967,0.303571429,0.2,0.185185185,0.180722892,0.160493827,0.170731707,0.093023256,0.096153846,0.042944785,-0.037383178,-0.040723982,0.127819549,0.037267081,0.091891892,0.174311927,0.096989967,0.168253968,0.133802817,-0.004524887,0.085972851,0.014354067,0.104651163,0.1125,0.037037037,0.092592593,-0.010752688,0.011494253,0.011235955,-0.011494253,0.022727273,-0.065217391,-0.04587156,-0.079754601,0,-0.021834061,0.080882353,0.224242424,0.170731707,0.114369501,0.205633803,0.140350877,0.10543131,-0.012552301,0.087136929,0.0625,0.158974359,0.142857143,0.254901961,0.152542373,0.070707071,0.051546392,0.010752688,0,0.032258065,0.052631579,-0.018518519,-0.09202454,-0.015706806,0.018018018,0.119205298,0.166163142,0.122222222,0.203821656,0.17721519,0.114551084,0.205574913,0.258687259,0.116981132,0.183098592,0.333333333,0.218543046,0.278195489,0.288461538,0.317647059,0.253333333,0.304347826,0.333333333,0.238095238,0.254237288,0.306666667,0.364705882,0.274725275,0.366197183,0.345971564,0.282700422,0.295180723,0.261261261,0.163934426,0.206798867,0.327272727,0.307142857,0.233333333,0.251282051,0.417721519,0.313432836,0.188405797,0.237288136,0.263157895,0.236842105,0.183098592,0.313432836,0.409836066,0.322033898,0.333333333,0.416666667,0.305263158,0.338235294,0.47826087,0.383399209,0.355072464,0.243243243,0.204678363,0.207667732,0.338842975,0.15,0.261744966,0.268656716,0.418803419,0.306930693
6,0.201465201,0.115207373,0.171270718,-0.007751938,-0.019230769,-0.052631579,-0.06122449,-0.043478261,0.027522936,-0.006711409,-0.013824885,0.116504854,0.043478261,-0.009646302,0.010362694,0.048843188,0.045226131,-0.005154639,0.004347826,-0.063122924,0.075757576,0.078498294,0.12522686,0.140529532,0.164086687,0.10483871,-0.014778325,0.020979021,-0.02189781,-0.064220183,-0.019230769,0.027027027,0.074380165,-0.026737968,-0.05982906,0.036363636,0.07063197,0.021671827,-0.009569378,0.064439141,0.050847458,0.086859688,0.03142329,-0.016541353,0.022485207,0.020979021,0.119205298,0.108829569,0.223587224,0.038062284,-0.059907834,-0.018867925,-0.034965035,-0.015873016,-0.040650407,-0.030769231,0.026666667,-0.151832461,-0.084337349,0.043824701,0.103448276,0.063529412,0.117408907,0.066420664,0.010141988,0.091575092,0.020618557,0.01910828,-0.054263566,-0.057142857,0.00955414,0.090909091,0.019607843,-0.058064516,-0.053941909,0.054347826,-0.024390244,-0.075757576,-0.167883212,-0.070866142,-0.082191781,-0.094527363,-0.106719368,-0.04,0.060702875,0.049608355,0.018329939,0.047244094,0.124744376,0.075975359,0.079710145,-0.037837838,0.041128085,-0.028871391,0.008823529,-0.001536098,-0.026584867,-0.104938272,-0.028571429,-0.134020619,-0.056603774,-0.167883212,-0.304964539,-0.12,-0.075862069,-0.233160622,-0.197026022,-0.057471264,-0.15483871,-0.043478261,-0.091976517,0.019083969,-0.024193548,0.074681239,0.084444444,-0.021917808,0.036871508,0.042580645,0.056320401,0.10373444,0.124394184,0.135011442,0.05775076,0.031496063,-0.034825871,-0.078947368,-0.118421053,0.102362205,0.102941176,0.17791411,0.160377358,0.154716981,0.179153094,0.172995781,0.2096,0.18872549,0.115789474,0.073791349,0.107798165,0.01783591,0.147859922,0.083916084,0.072093023,0.082524272,0.080394922,0.033043478,-0.014354067,-0.017751479,0.053435115,-0.027932961,-0.044025157,0.020408163,-0.013157895,0.061728395,0.166666667,0.127753304,0.165517241,0.128571429,0.140115163,0.085820896,0.097402597,0.04957265,0.132275132,0.12012987,0.106035889,0.080701754,0.114754098,0.225464191
7,-0.057471264,-0.094339623,-0.333333333,-0.24137931,-0.333333333,-0.2,-0.25,-0.214285714,-0.534883721,-0.407407407,-0.18,-0.318681319,-0.345132743,-0.253333333,-0.232432432,-0.287804878,-0.078534031,-0.193181818,-0.189655172,-0.20295203,-0.213235294,-0.234449761,-0.077844311,-0.230769231,0.054945055,-0.066666667,-0.230769231,-0.3,-0.333333333,-0.333333333,-0.371428571,-0.317073171,-0.15625,-0.384615385,-0.25,0.013513514,-0.037593985,-0.0875,-0.021978022,-0.127071823,0.028571429,-0.144654088,-0.234693878,-0.347985348,-0.166123779,-0.197026022,-0.243781095,-0.252873563,-0.227722772,-0.129032258,-0.391304348,-0.454545455,-0.411764706,-0.454545455,-0.470588235,-0.435897436,-0.309090909,-0.356521739,-0.409836066,-0.297709924,-0.144654088,-0.085365854,-0.232432432,-0.136363636,-0.08988764,-0.101449275,-0.303921569,-0.284615385,-0.174698795,-0.181518152,-0.179282869,-0.212121212,-0.236641221,-0.44,-0.473684211,-0.68,-0.551020408,-0.652173913,-0.659574468,-0.632653061,-0.479452055,-0.486725664,-0.415584416,-0.281690141,-0.286713287,-0.21978022,-0.161290323,-0.13,-0.141304348,-0.138297872,-0.198067633,-0.233226837,-0.189710611,-0.22147651,-0.12962963,-0.255813953,-0.205673759,-0.314285714,-0.183673469,-0.488372093,-0.435897436,-0.470588235,-0.421052632,-0.351351351,-0.333333333,-0.403508772,-0.178294574,-0.375886525,-0.135802469,-0.056994819,-0.112149533,-0.013333333,0.009174312,-0.076923077,-0.186440678,-0.147540984,-0.105084746,-0.185430464,0.014925373,0.036036036,0.11627907,-0.243902439,0.107692308,-0.380952381,-0.179487179,-0.179487179,-0.2,-0.297297297,-0.024390244,-0.015873016,-0.205128205,-0.134328358,-0.078651685,-0.049808429,-0.204747774,-0.130434783,-0.008695652,-0.030640669,-0.117808219,-0.171503958,-0.184135977,-0.074433657,-0.081967213,-0.085972851,-0.125748503,-0.163934426,0.093333333,0.029411765,0.035714286,-0.111111111,-0.106382979,-0.083333333,-0.071428571,0.125,0.111111111,-0.07826087,0.05,0.038961039,-0.044368601,-0.111782477,-0.150943396,-0.035830619,-0.107594937,-0.141843972,-0.023809524,-0.014354067,-0.072916667,-0.156862745
8,-0.010526316,-0.08045977,-0.164556962,-0.415384615,-0.34375,-0.294117647,-0.323076923,-0.305555556,-0.305555556,-0.188679245,-0.062068966,0.038251366,0.081545064,0.108333333,-0.101449275,0.015228426,-0.062200957,0.044776119,-0.092783505,-0.083333333,-0.031578947,-0.120481928,-0.071823204,-0.02247191,-0.006896552,0.007874016,-0.2,-0.333333333,-0.402597403,-0.432432432,-0.348837209,-0.382716049,-0.285714286,-0.219858156,-0.246575342,0.046025105,0.168,0.007633588,0.034749035,0.033613445,0.017094017,-0.03196347,0.012875536,0.014084507,0.07,0.057471264,-0.067484663,-0.114285714,-0.114503817,-0.289719626,-0.362637363,-0.5,-0.5,-0.493670886,-0.558441558,-0.454545455,-0.381818182,-0.317460317,-0.221621622,-0.033333333,0.180076628,-0.016393443,-0.012048193,-0.113207547,-0.054545455,-0.033057851,-0.058333333,-0.180952381,-0.12371134,-0.246575342,-0.176470588,-0.137254902,-0.14893617,-0.349593496,-0.365384615,-0.381443299,-0.488888889,-0.505882353,-0.505882353,-0.488888889,-0.403846154,-0.351724138,-0.325966851,-0.102222222,0.013986014,-0.132231405,-0.085271318,0.030567686,0.018181818,-0.140350877,-0.087719298,-0.158371041,-0.193717277,-0.101796407,-0.132947977,-0.24137931,-0.197368421,-0.290909091,-0.351351351,-0.483870968,-0.466666667,-0.5,-0.505882353,-0.511627907,-0.394495413,-0.324137931,-0.193717277,-0.074074074,0.173611111,0.036144578,0.037037037,-0.0625,0.126213592,0.112149533,0.024630542,-0.063414634,0.051428571,0,0.103896104,0.038167939,0.066666667,0.02173913,-0.164556962,-0.178082192,-0.25,-0.292307692,-0.238095238,-0.176470588,-0.139240506,-0.163265306,0.024,0.235602094,0.36329588,0.322834646,0.322580645,0.237037037,0.28,0.228699552,0.168141593,0.092682927,0.168421053,0.018867925,0.164383562,0.151515152,0.152542373,0.019607843,-0.15,-0.168831169,-0.246376812,-0.194029851,-0.264705882,-0.228571429,-0.15942029,0.00990099,0.070866142,0.184357542,0.347079038,0.284671533,0.233333333,0.190082645,0.14953271,0.185840708,0.132275132,0.195402299,0.013888889,0.103896104,0.03030303,0.114285714
9,-0.028037383,-0.022222222,-0.105263158,0.014084507,0.033333333,0.03125,-0.066666667,-0.015384615,-0.090909091,-0.287878788,-0.222222222,-0.115384615,-0.209039548,-0.141552511,-0.2734375,-0.165957447,-0.177489177,-0.080851064,-0.025316456,-0.101796407,-0.115853659,-0.102661597,-0.108225108,-0.053140097,-0.154761905,-0.19379845,-0.228070175,-0.23364486,-0.258426966,-0.303370787,-0.297297297,-0.324324324,-0.280898876,-0.385620915,-0.115384615,-0.302013423,-0.150837989,-0.216981132,-0.212121212,-0.124031008,-0.065637066,-0.108527132,-0.247524752,-0.27482679,-0.156164384,-0.167701863,-0.17472119,-0.266903915,-0.274725275,-0.255813953,-0.263157895,-0.333333333,-0.333333333,-0.219512195,-0.240506329,-0.274725275,-0.32,-0.353293413,-0.269662921,-0.117021277,-0.109004739,-0.141732283,-0.152542373,-0.164285714,-0.132867133,-0.070707071,-0.133159269,-0.100877193,-0.183374083,-0.138297872,-0.106666667,-0.267973856,-0.297297297,-0.253164557,-0.227272727,-0.366666667,-0.259259259,-0.300970874,-0.301886792,-0.333333333,-0.268656716,-0.316326531,-0.210526316,-0.282296651,-0.294605809,-0.248322148,-0.164345404,-0.102564103,-0.078498294,-0.18705036,-0.113456464,-0.176744186,-0.172749392,-0.084639498,-0.077966102,-0.087248322,-0.23,-0.118110236,-0.221238938,-0.032258065,-0.030927835,-0.131578947,-0.055555556,-0.061728395,-0.289719626,-0.294117647,-0.192771084,-0.147208122,-0.19266055,-0.18699187,-0.153846154,-0.152317881,-0.096551724,-0.139318885,-0.142076503,-0.167082294,-0.131313131,-0.100817439,-0.142857143,-0.007194245,-0.19650655,-0.091954023,-0.081081081,-0.203252033,-0.161290323,-0.219047619,-0.129411765,-0.136363636,0.011764706,0.019607843,0.138461538,0.142857143,0.063829787,0.114624506,0.189873418,0.177514793,0.058171745,0.08616188,-0.00990099,0.055690073,0.010752688,0.078590786,-0.01618123,-0.126153846,-0.073529412,-0.093023256,-0.095744681,-0.159574468,-0.104294479,-0.114503817,-0.183333333,-0.042553191,0.052631579,-0.022727273,0.008547009,0.024793388,-0.029585799,0.041666667,0.103942652,0.045296167,-0.051094891,0.150793651,0.063197026,0.070866142,-0.086538462,0,0,-0.006993007
10,0.488372093,0.128205128,0.375,0.25,0.304347826,0.285714286,-0.151515152,0.052631579,0.130434783,-0.207920792,-0.089430894,-0.290322581,-0.161676647,-0.176470588,-0.137614679,-0.106598985,-0.189473684,-0.076923077,-0.188888889,-0.207100592,0.081481481,0.063829787,0.133333333,0.15,0.044776119,0.066666667,0.020408163,-0.041666667,-0.045454545,-0.043478261,-0.169811321,-0.037037037,-0.134328358,-0.205673759,-0.245033113,-0.126582278,-0.270588235,-0.280373832,-0.301310044,-0.223214286,-0.265957447,-0.239130435,-0.322404372,-0.302857143,-0.238095238,-0.290322581,-0.247863248,-0.097345133,-0.2,-0.2,-0.314285714,-0.21875,-0.186440678,-0.186440678,-0.217391304,-0.259259259,-0.175257732,-0.259259259,-0.18974359,-0.031674208,-0.013215859,-0.211895911,-0.221789883,-0.243243243,-0.198113208,-0.165048544,-0.284210526,-0.247524752,-0.020689655,-0.042857143,-0.140625,-0.178571429,-0.072164948,-0.093023256,-0.168831169,-0.211267606,-0.238095238,-0.238095238,-0.238095238,-0.15942029,-0.166666667,-0.229050279,-0.330049261,-0.160377358,-0.098712446,-0.175097276,-0.128205128,-0.155172414,-0.155172414,-0.142857143,-0.293023256,-0.179039301,-0.289940828,-0.152777778,-0.033333333,-0.102803738,-0.131313131,-0.090909091,-0.063291139,-0.210526316,-0.173333333,-0.183098592,-0.171428571,-0.116883117,-0.134615385,-0.216216216,-0.103825137,-0.111111111,-0.204188482,-0.13559322,-0.177865613,0.010526316,-0.098445596,-0.111111111,-0.153439153,-0.04964539,0.024390244,0.076923077,0.2,0.369863014,0.369863014,0.466666667,0.518518519,0.568627451,0.5,0.707317073,0.621621622,0.722222222,0.5,0.659574468,0.490909091,0.473684211,0.244444444,0.274336283,0.27388535,0.224806202,0.308270677,0.253333333,0.275167785,0.25203252,0.168539326,0.236842105,0.285714286,0.2,0.405405405,0.217391304,0.236363636,0.130434783,-0.045454545,0.105263158,0.027027027,0.081081081,0.35,0.14893617,0.222222222,0.486486486,0.445783133,0.302325581,0.333333333,0.287128713,0.14893617,0.195652174,0.159090909,0.2,0.169230769,0.111111111,0.35483871,0.215686275
