,category,coordinates,id,lat,lng,name,price_level,rating,review_count
183,galleries,POINT (-0.141716 51.510193),WlchwIkrYuJaH7KF6Boc5g,51.510193,-0.141716,Petley Fine Art,4,2.0,1
184,galleries,POINT (-0.1319825 51.507928),OtzOpRjNU1dwOZw_KqYbrw,51.507928,-0.1319825,La Galleria Pall Mall,4,4.0,1
185,cabaret,POINT (-0.169394 51.463081),CfI__Ue4eGDDdbEBfsw_fQ,51.463081,-0.169394,The Clapham Grand,2,3.5,18
186,cabaret,POINT (-0.12479237186463 51.5145138263171),ndVFPh-FoSC_XiouApdLBg,51.5145138263171,-0.12479237186463,Circus,3,3.5,52
187,cabaret,POINT (-0.1318492 51.5104944),zm5C7yXoz0lIdR3cTr5Weg,51.5104944,-0.1318492,Café de Paris,4,3.0,42
188,casinos,POINT (-0.12877836869184 51.5114481358807),WMr6ZMHGMimf7xrrknjW0A,51.5114481358807,-0.12877836869184,Hippodrome Casino,2,4.0,57
189,casinos,POINT (-0.1655992 51.5173217),LkVLixPUPIRgXUKtSWEz4A,51.5173217,-0.1655992,The Victoria,2,3.0,5
190,casinos,POINT (-0.130481 51.517433),Rn1JzerXLrqESbPOgvn5qQ,51.517433,-0.130481,Grosvenor Casino St Giles,2,2.5,3
191,casinos,POINT (-0.1239801 51.5216228),jbobD4nFXpo1glmb8oGlEA,51.5216228,-0.1239801,Grosvenor Casino Russell Square,2,3.5,2
192,casinos,POINT (-0.187744619261002 51.5122021620586),g090IY7Y02N3e8WGvje5sg,51.5122021620586,-0.187744619261002,Grosvenor Casino Golden Horseshoe,3,4.0,4
193,casinos,POINT (-0.14091 51.507329),p8vIC0dsQINOKdV9XtT-cQ,51.507329,-0.14091,Ritz Club,4,4.5,4
194,casinos,POINT (-0.1588472 51.5017578),C1CWmcVqJmoa-re9s7Iv5Q,51.5017578,-0.1588472,Grosvenor Casino The Park Tower,4,2.0,2
195,movietheaters,POINT (-0.073118 51.524355),Aio2pNR4PVRFiZuIlgaWbw,51.524355,-0.073118,Rich Mix,2,4.0,59
196,movietheaters,POINT (-0.1507717 51.442982),ZX8bphy_0wblveWa7aVl9g,51.442982,-0.1507717,The Exhibit,2,3.5,35
197,movietheaters,POINT (-0.0923129 51.5026956),ggFS4NyB-iaVz6O3WVBCig,51.5026956,-0.0923129,Roxy Bar & Screen,2,3.5,28
198,movietheaters,POINT (-0.055035735750951 51.544696928041),wBDgSt7pZZdijZrItCejKQ,51.544696928041,-0.055035735750951,Hackney Picturehouse,2,4.0,23
199,movietheaters,POINT (-0.123096 51.524132),oIVzGzHGAKMego1kxiREiQ,51.524132,-0.123096,Curzon Bloomsbury,2,4.0,23
200,movietheaters,POINT (-0.163737103108435 51.5885134384397),cY8pGC0kCsDvdA7U8IS1lA,51.5885134384397,-0.163737103108435,Phoenix Cinema,2,4.5,17
201,movietheaters,POINT (0.00171024352312088 51.5426091725534),kFjbG1Su2oGUNBA4rjmguA,51.5426091725534,0.00171024352312088,Roof East,2,4.0,11
202,movietheaters,POINT (-0.12446901679688 51.522852454869),aPJRB6UILokcDDcsNtjwzQ,51.522852454869,-0.12446901679688,The Horse Hospital,2,4.0,10
203,movietheaters,POINT (-0.205176954717656 51.4203150413612),W3zRIiyNiJLi__NK-VMvaQ,51.4203150413612,-0.205176954717656,HMVCurzon Wimbledon,2,4.5,8
204,movietheaters,POINT (-0.136631 51.514366),jaw3GxHkmQf0x5UeCz676g,51.514366,-0.136631,16mm,2,4.5,4
205,movietheaters,POINT (-0.130628 51.512637),GJ7r7JH_HXs_j-cQDt-0Cg,51.512637,-0.130628,Curzon Soho,3,4.5,72
206,movietheaters,POINT (-0.1476178 51.5066017),8FoAfZ0jOA22sU3O0EOz8g,51.5066017,-0.1476178,Curzon Mayfair,3,3.5,26
207,culturalcenter,POINT (-0.175034 51.504749),VL8v-jEvXXpPH7iZ8-lA6A,51.504749,-0.175034,Serpentine Galleries,1,4.0,44
208,culturalcenter,POINT (-0.072462223470211 51.5251792682723),4hncLFWWr3MbaZ2lkhS6FQ,51.5251792682723,-0.072462223470211,state51,1,5.0,1
209,culturalcenter,POINT (-0.150961 51.543409),0W8xMW9SF1_3_6wFcILF-A,51.543409,-0.150961,Roundhouse,2,4.5,129
210,culturalcenter,POINT (-0.122138 51.534649),NwirTLOE30tNZ6OrP46vVA,51.534649,-0.122138,Kings Place,2,4.5,8
211,culturalcenter,POINT (-0.2381482 51.4933971),acufU3MV5_e5lIlYRi-C0w,51.4933971,-0.2381482,The Centre for Polish Arts and Culture,2,4.0,6
212,festivals,POINT (-0.116838 51.505777),6mpIrWQBOHbFjjwOYUNflQ,51.505777,-0.116838,London Wonderground,2,4.0,9
213,festivals,POINT (-0.1929576 51.5264801),ye_7K2irBuiw2rrJ5c0xQA,51.5264801,-0.1929576,Pines and Needles Christmas Trees,2,5.0,2
214,jazzandblues,POINT (-0.08013099999999999 51.527616),eXp-OnzLT6pi7idx97TP9Q,51.527616,-0.080131,Troy Bar & Restaurant,1,4.0,9
215,jazzandblues,POINT (0.0090034 51.5683582),mJ2prFOhbgJXCFbvv05O8Q,51.5683582,0.0090034,Luna Lounge,1,4.5,2
216,jazzandblues,POINT (-0.0557798 51.5564188),yDzDAmIcg9or-Bo08qietw,51.5564188,-0.0557798,Jackdaw,1,5.0,1
217,jazzandblues,POINT (-0.135575861793962 51.5106025898049),E43MdoA7zkZ6SnPjAJaTvA,51.5106025898049,-0.135575861793962,Brasserie Zédel,2,4.0,143
218,jazzandblues,POINT (-0.139623144472486 51.5129631039042),dyNKRpQAZexiob71s2QRLA,51.5129631039042,-0.139623144472486,Ain't Nothin' But...,2,4.0,91
219,jazzandblues,POINT (-0.08016330000000001 51.5263),jzeEriDLd6VJRleGmFG70w,51.5263,-0.0801633,The Diner Shoreditch,2,3.0,39
220,jazzandblues,POINT (-0.1819652922312 51.47813751937),LGWpJf_3EJbbk1qMNHf0ag,51.47813751937,-0.1819652922312,606 Club,2,4.5,30
221,jazzandblues,POINT (-0.130074470926743 51.5142404105761),jUIAdIAN9ytcAwJG1iA09A,51.5142404105761,-0.130074470926743,The Cafe @ Foyles,2,3.5,29
222,jazzandblues,POINT (-0.076071 51.54871),8-TgqWdGzKd-b0f11-MASQ,51.54871,-0.076071,Dalston Jazz Bar,2,4.0,28
223,jazzandblues,POINT (-0.2326856 51.4968774),DiS_ov2F1E5hYX4nS2jqzg,51.4968774,-0.2326856,Andover Arms,2,4.5,26
224,jazzandblues,POINT (-0.131048 51.514502),UIRAgWIgLXzl1ds06hinGQ,51.514502,-0.131048,Jazz After Dark,2,4.0,20
225,jazzandblues,POINT (-0.1327519 51.5650346),VNLP2npJ8mDkiNQBsJDzpw,51.5650346,-0.1327519,The Sitara,2,4.5,19
226,jazzandblues,POINT (-0.0077916 51.4796935),t8UKfK7N2OaeZVaOzmht6Q,51.4796935,-0.0077916,Oliver's,2,4.0,14
227,jazzandblues,POINT (-0.07651670000000001 51.54932),Xjr_6OGSfNilH0oe1HYU5Q,51.54932,-0.0765167,The Vortex Jazz Club,2,4.0,14
228,jazzandblues,POINT (-0.103391147617971 51.4910865673158),JcGMQaoEfPt_uSfjwPYixw,51.4910865673158,-0.103391147617971,Toulouse Lautrec,2,4.0,14
229,jazzandblues,POINT (-0.1349088 51.5144039),bl2wd4uVPoInmK-Q7GkJ7w,51.5144039,-0.1349088,St Moritz Club,2,4.0,14
230,jazzandblues,POINT (-0.1309394 51.4266968),6u3VM6KDfK1o16u_CQ-yYA,51.4266968,-0.1309394,Hideaway Jazz Cafe,2,4.0,8
231,jazzandblues,POINT (-0.08700085138670501 51.473076001976),ICALUzXSD3soHh33Kylfbg,51.473076001976,-0.087000851386705,Jazz Live At The Crypt,2,4.5,6
232,jazzandblues,POINT (-0.0809207 51.5268157),ABrvGaWL1-u9KlxYd2rDBw,51.5268157,-0.0809207,Old Street Records,2,3.0,5
233,jazzandblues,POINT (-0.130317 51.426834),rLy2CHtHOiNT-mh7S6ls2g,51.426834,-0.130317,Hideaway,2,4.0,3
234,jazzandblues,POINT (-0.13372 51.5150299),ku56-1bv_cT87LOicQW0mg,51.5150299,-0.13372,The Piano Bar,2,2.5,2
235,jazzandblues,POINT (-0.136101 51.51077),9k3zDGGYjdHEuddo4furdQ,51.51077,-0.136101,The Crazy Coqs,2,4.5,2
236,jazzandblues,POINT (-0.2381959 51.4998055),ndlUkA6AwyVUdqAyj00w3A,51.4998055,-0.2381959,Burgers Bbq Whisky Beer,2,5.0,1
237,jazzandblues,POINT (0.003092 51.501748),cs1V1NjqzbrhYOdy-R7kUA,51.501748,0.003092,WM Jazz Club,2,4.0,1
238,jazzandblues,POINT (-0.140739 51.572756),sfHwE2qYug0meAEOhnSaVA,51.572756,-0.140739,Caipirinha Jazz Bar,2,4.0,1
239,jazzandblues,POINT (-0.139002 51.513136),qHsm05pclAo7l8vDW8b2mw,51.513136,-0.139002,All blue's bar,2,5.0,1
240,jazzandblues,POINT (-0.076672 51.548964),0gQx_PUOiZxpYzo1GAJuTQ,51.548964,-0.076672,Vortex Downstairs,2,5.0,1
241,jazzandblues,POINT (-0.1315816 51.5133855),R6EH7ERdUuHO8DmnVvhJkQ,51.5133855,-0.1315816,Ronnie Scott's Jazz Club,3,4.0,141
242,jazzandblues,POINT (-0.148144 51.4944286),YOA3LxQ5Pl5yCF-fs0LYMw,51.4944286,-0.148144,Boisdale of Belgravia,3,4.0,50
243,jazzandblues,POINT (-0.0222140550613403 51.5051965278475),xuIRedNBJZC0GYPv4Hn04A,51.5051965278475,-0.0222140550613403,Boisdale of Canary Wharf,3,3.5,27
244,jazzandblues,POINT (-0.07972559999999999 51.5179942),Tgq0COHjfaov1CKKPeVlHg,51.5179942,-0.0797256,Boisdale of Bishopsgate,3,4.5,14
245,jazzandblues,POINT (-0.099005 51.519796),ycxUEUX6vNJHDKYUMIHsYg,51.519796,-0.099005,Piano Smithfield,3,2.5,2
246,jazzandblues,POINT (-0.1915149 51.5505004),CEXQE-t47ouHWIQJdeE-Sw,51.5505004,-0.1915149,Lower Ground Bar,3,3.5,2
247,jazzandblues,POINT (-0.1359431 51.5100916),a3GD7bLFl85utiHy_-6LTg,51.5100916,-0.1359431,The Oscar Wilde Bar,4,4.0,8
248,museums,POINT (-0.126866769172693 51.4907293031787),wDeBnvcwVI5rrMnKt-ATSA,51.4907293031787,-0.126866769172693,Tate Britain,1,4.5,127
249,museums,POINT (-0.09682952781520759 51.5176485154852),MIhWaS_eQbsS9AId-C419w,51.5176485154852,-0.0968295278152076,Museum Of London,1,4.0,114
250,museums,POINT (-0.153022552114862 51.5174316756205),hF7L2L1pcPqNrE0js9xMDw,51.5174316756205,-0.153022552114862,The Wallace Collection,1,4.5,104
251,museums,POINT (-0.125438216602333 51.5176490927972),BDIpKgowzdAd3qqjSjOoOQ,51.5176490927972,-0.125438216602333,Camera Museum,1,4.0,44
252,museums,POINT (-0.0918525573030515 51.5070433706857),0PFHwv7drk8VCARhecpX0A,51.5070433706857,-0.0918525573030515,Clink Prison Museum,1,3.0,38
253,museums,POINT (-0.07007284597038969 51.5160847710173),_bAZZTyvZTC1vTdfZlXGWA,51.5160847710173,-0.0700728459703897,Whitechapel Gallery,1,3.5,27
254,museums,POINT (-0.177454 51.548845),5Ide-FVDXeXQ8cT4OXrxKA,51.548845,-0.177454,The Freud Museum,1,4.0,26
255,museums,POINT (-0.0859307250688582 51.4463139325697),6fOrTxGXuOCWklyNaaGrUQ,51.4463139325697,-0.0859307250688582,Dulwich Picture Gallery,1,4.0,25
256,museums,POINT (-0.08864030000000001 51.5050713),PBfLMXN2M0Nn0yorCcOnqg,51.5050713,-0.0886403,The Old Operating Theatre,1,4.5,21
257,museums,POINT (-0.007975100000000001 51.4790404),AVPhzb0mKoiLmC45HWHl-A,51.4790404,-0.0079751,The Fan Museum Trust,1,4.5,18
258,museums,POINT (-0.12518990987109 51.507801677738),yMdbYof6WRVJFxOisxUdoA,51.507801677738,-0.12518990987109,Benjamin Franklin House,1,3.5,15
259,museums,POINT (-0.0877742274352333 51.5140257143516),aDM7ofXY4EfM8WvV7FVqkg,51.5140257143516,-0.0877742274352333,Bank Of England Museum,1,4.0,12
260,museums,POINT (-0.121645615008902 51.5252097167853),yckLgWUnrr2AdkDCfz4PKA,51.5252097167853,-0.121645615008902,The Foundling Museum,1,4.0,12
261,museums,POINT (-0.16007 51.486013),48-U9KkcT09vEYpeD2CLRA,51.486013,-0.16007,National Army Museum,1,4.5,12
262,museums,POINT (-0.1460565 51.5130575),lw9lEkGy_yvjQQoqWKB2AA,51.5130575,-0.1460565,Handel & Hendrix in London,1,4.5,12
263,museums,POINT (-0.1444712 51.5371325),1IfmFp49yxfCQwVEyymIyg,51.5371325,-0.1444712,Jewish Museum London,1,4.0,10
264,museums,POINT (-0.120335 51.534231),8u-RKYet2Ph_GIsuBW5bsw,51.534231,-0.120335,London Canal Museum,1,4.5,8
265,museums,POINT (-0.216521318419733 51.4232730425922),VuoFDflmZya7IEBcRtR1Vg,51.4232730425922,-0.216521318419733,Wimbledon Museum,1,4.0,1
266,museums,POINT (-0.121572 51.512018),QWPofBYWbpZcG9AlHzBzCg,51.512018,-0.121572,London Transport Museum,2,4.5,76
267,museums,POINT (-0.117102253177384 51.5110614108427),AJ7i8Xqyx70wpcTTcK4GFA,51.5110614108427,-0.117102253177384,Somerset House Terrace,2,4.5,65
268,museums,POINT (-0.1353042 51.5203316),ShCehNi6-0Ml4Ag8Odbz4g,51.5203316,-0.1353042,Pollock's Toy Museum,2,4.0,25
269,museums,POINT (-0.057529 51.534844),CnAA_2-4wc_sEfdUxvJboA,51.534844,-0.057529,Victor Wynd Museum of Curiosities,2,4.0,16
270,museums,POINT (-0.1170948 51.4996224),EU2w26fjV2DshQHkBbSc2w,51.4996224,-0.1170948,Florence Nightingale Museum,2,4.0,14
271,museums,POINT (-0.202903747558594 51.4986047704421),2fkSkgZQD2_ZmPzvdNOrLw,51.4986047704421,-0.202903747558594,Leighton House Museum,2,4.5,12
272,museums,POINT (-0.112232 51.511642),M56PYH0Ini2pD6mwfgUllQ,51.511642,-0.112232,Two Temple Place,2,5.0,4
273,musicvenues,POINT (-0.126756 51.508793),Ps63PCEsGOvHmSZjqijR5g,51.508793,-0.126756,St Martin in the Fields,1,4.5,44
274,musicvenues,POINT (-0.13033772564174 51.514867642482),KibX1drMsr4bmfFYj5BkMw,51.514867642482,-0.13033772564174,The Crobar,1,4.0,41
275,musicvenues,POINT (-0.053114 51.514333),AuRbCdbDEetUNlF6mIJpng,51.514333,-0.053114,The George Tavern,1,4.0,19
276,musicvenues,POINT (-0.0797796249389648 51.5051364249445),blPVfo35hRTG-0YSwmw9uw,51.5051364249445,-0.0797796249389648,The Scoop at More London,1,4.5,18
277,musicvenues,POINT (-0.09636402128972101 51.571962074149),z8ywlh1CGUeQVuhDDowsxA,51.571962074149,-0.096364021289721,The Finsbury,1,4.0,12
278,musicvenues,POINT (-0.136642456054688 51.5642660244139),4oCsLusUzKXYwDJhMuOItQ,51.5642660244139,-0.136642456054688,The Hideaway,1,3.5,11
279,musicvenues,POINT (-0.113720720506352 51.4616655419757),mfX3NkNRyhyB7W9F7uKAVA,51.4616655419757,-0.113720720506352,The Prince Albert,1,3.5,11
280,musicvenues,POINT (-0.138446 51.557143),SK_AoAnZmZoh-H1_Tv8Abw,51.557143,-0.138446,Boston Arms,1,3.0,10
281,musicvenues,POINT (-0.075875 51.543285),v15tbk_tQ1cyyYNFqxfnDA,51.543285,-0.075875,Power Lunches Arts Cafe,1,3.5,8
282,musicvenues,POINT (-0.26771812200931 51.492862405716),NOUL5kIP9ruxX7V773NrMQ,51.492862405716,-0.26771812200931,Connolly's Chiswick,1,3.5,7
283,musicvenues,POINT (-0.1326435 51.5207403),Iq7bIqtYXq9-i-UbpBdhMA,51.5207403,-0.1326435,RADA Studios,1,4.5,6
284,musicvenues,POINT (-0.138404 51.526399),wAisBSNKI6feFd2kQvBQ7w,51.526399,-0.138404,Camden Peoples Theatre,1,4.5,5
285,musicvenues,POINT (-0.107047997415066 51.5486755371094),1DMAgvbg5VXtZ4vewlt1Kw,51.5486755371094,-0.107047997415066,The Lamb,1,4.0,5
286,musicvenues,POINT (-0.116744 51.513976),tHkqxUBbtgfa8VDVqLCxTA,51.513976,-0.116744,LSE Student Union,1,3.5,4
287,musicvenues,POINT (-0.1349588 51.5091499),3xU718hYKIuwr_IbkgGdDQ,51.5091499,-0.1349588,Jermyn Street Theatre,1,4.0,4
288,musicvenues,POINT (-0.0808073258652442 51.5038976218874),5Mm78ZdTq-66yKhHi7oqIA,51.5038976218874,-0.0808073258652442,Unicorn Theatre,1,4.0,3
289,musicvenues,POINT (-0.187878 51.44179),hxvnZr9KaMgQCoYyIhHlKA,51.44179,-0.187878,Tara Theatre,1,4.5,3
290,musicvenues,POINT (0.0090034 51.5683582),mJ2prFOhbgJXCFbvv05O8Q,51.5683582,0.0090034,Luna Lounge,1,4.5,2
291,musicvenues,POINT (0.00461330209964217 51.5222066460632),hwXn-ebwmBDsGWTzVaEABA,51.5222066460632,0.00461330209964217,Arch1,1,4.0,2
292,musicvenues,POINT (-0.1093237 51.617336),HpFjdqv4QN7o40RcEUMHKQ,51.617336,-0.1093237,The Inn On The Green,1,4.0,2
293,musicvenues,POINT (-0.141448846557637 51.5891166710637),GaKc5G8JS8XlMKsFxsp5Vg,51.5891166710637,-0.141448846557637,Bonafide Studio,1,1.0,1
294,musicvenues,POINT (-0.105154 51.513349),V3A9g_v0bvF_7hx84kVKSA,51.513349,-0.105154,St. Bride Foundation,1,4.0,1
295,musicvenues,POINT (-0.121472 51.5071),FwzmXKoDaImOYUzR3526EQ,51.5071,-0.121472,Embankment Pier,1,3.0,1
296,musicvenues,POINT (-0.09963 51.467019),mcTFQxWYsxPfyA69kULljQ,51.467019,-0.09963,The Junction,1,5.0,1
297,musicvenues,POINT (-0.155793 51.474211),4fBJnGpY1SUyCHgmkoq9DQ,51.474211,-0.155793,The Halo,1,5.0,1
298,musicvenues,POINT (-0.072462223470211 51.5251792682723),4hncLFWWr3MbaZ2lkhS6FQ,51.5251792682723,-0.072462223470211,state51,1,5.0,1
299,musicvenues,POINT (-0.0561063873108196 51.5369523332505),my0RbO13hWmkde9CdHK97A,51.5369523332505,-0.0561063873108196,St Joseph's Hospice,1,5.0,1
300,musicvenues,POINT (-0.0971089400017153 51.5081126650366),wD0BMblDiufinDO24o8x8Q,51.5081126650366,-0.0971089400017153,Shakespeare's Globe Theatre,2,4.5,238
301,musicvenues,POINT (-0.177414610229825 51.5009964375442),ppBpTDeBv9rOpunWbobFzw,51.5009964375442,-0.177414610229825,Royal Albert Hall,2,4.5,207
302,musicvenues,POINT (0.00291824340820312 51.5028390990077),Z8x3ohWA5FJSHXw8D9sOuA,51.5028390990077,0.00291824340820312,The O2,2,4.0,191
303,musicvenues,POINT (-0.138359069824219 51.5346440882812),jBI78K2wz_PcJMrF9rCDNg,51.5346440882812,-0.138359069824219,KOKO,2,4.0,158
304,musicvenues,POINT (-0.1744201 51.4852959),PA45Xv1AQ1gFwXyqHWG2sQ,51.4852959,-0.1744201,Big Easy,2,3.5,139
305,musicvenues,POINT (-0.150961 51.543409),0W8xMW9SF1_3_6wFcILF-A,51.543409,-0.150961,Roundhouse,2,4.5,129
306,musicvenues,POINT (-0.078913 51.526626),yt20lJZzrxwFdN-guMMywA,51.526626,-0.078913,Cargo,2,3.0,117
307,musicvenues,POINT (-0.19190476580433 51.488822437999),Px5vTIY3_lb6vJOnerjW8A,51.488822437999,-0.19190476580433,The Troubadour,2,4.0,91
308,musicvenues,POINT (-0.08108854293823239 51.5222692197122),0tCrGhSN6aSrOUemGCVhxA,51.5222692197122,-0.0810885429382324,The Queen of Hoxton,2,3.5,78
309,musicvenues,POINT (-0.136678 51.509699),I0sKyehdq3iKZ6GI5K5Gag,51.509699,-0.136678,Caffé Concerto,2,2.5,66
310,musicvenues,POINT (-0.120840203374542 51.5307732176212),zZq2AZi2N1CJHRs1Gq5YfA,51.5307732176212,-0.120840203374542,Scala,2,4.0,65
311,musicvenues,POINT (-0.080219321432476 51.524399848824),W2EVbmZJca4guJFNJQVNHw,51.524399848824,-0.080219321432476,The Old Blue Last,2,3.5,64
312,musicvenues,POINT (-0.130093499999995 51.5939065176711),-5iFMr_Ew9Tkz9iK5tNBMA,51.5939065176711,-0.130093499999995,Alexandra Palace,2,4.0,63
313,musicvenues,POINT (-0.140846 51.5174),_KHr_QRAn5-czkDkonAdhA,51.5174,-0.140846,The Social,2,4.0,61
314,musicvenues,POINT (-0.0715507998863814 51.5212392528136),gyzSbHKhJLjj0CJEMR1IeA,51.5212392528136,-0.0715507998863814,93 Feet East,2,3.5,59
315,musicvenues,POINT (-0.12877836869184 51.5114481358807),WMr6ZMHGMimf7xrrknjW0A,51.5114481358807,-0.12877836869184,Hippodrome Casino,2,4.0,57
316,musicvenues,POINT (-0.102769 51.54437),gsTzOl5onquxvEcPxXE2Ow,51.54437,-0.102769,Union Chapel,2,4.5,55
317,musicvenues,POINT (-0.111874 51.531721),SHmIIdDRFrgeb5X2kc-l2g,51.531721,-0.111874,The Lexington,2,3.5,55
318,musicvenues,POINT (-0.114903511888904 51.4651860270066),AJzy_Wn5yMeOxoafw5_c5Q,51.4651860270066,-0.114903511888904,O2 Academy Brixton,2,4.0,55
319,musicvenues,POINT (-0.081736889127628 51.528021687624),snqa93sqnx4A6Bsl26bibw,51.528021687624,-0.081736889127628,Zigfrid von Underbelly,2,3.5,53
320,musicvenues,POINT (-0.14556884765625 51.5374403159159),XvCXpbLFduvlpkai3k1ftA,51.5374403159159,-0.14556884765625,Dublin Castle,2,3.5,52
321,musicvenues,POINT (-0.136493 51.514237),6ElAuspoD2tc7VJnklwumA,51.514237,-0.136493,Barrio Central,2,4.0,50
322,musicvenues,POINT (-0.0781682810583805 51.5261481076847),9KmxgynxkZbhXY_KNos3tw,51.5261481076847,-0.0781682810583805,Barrio Shoreditch,2,3.0,48
323,musicvenues,POINT (-0.08021544877130141 51.5265204642608),lwafeCny1UNnn3sz_SnPHg,51.5265204642608,-0.0802154487713014,The Blues Kitchen,2,4.0,46
324,musicvenues,POINT (-0.1430625 51.5396805),SnMwJ5T7250B5547-4wI9A,51.5396805,-0.1430625,Electric Ballroom,2,4.0,43
325,musicvenues,POINT (-0.227553046892955 51.4885595820839),FoBfAxw9oZVh-WBqmOJsVA,51.4885595820839,-0.227553046892955,Riverside Studios,2,4.5,43
326,musicvenues,POINT (-0.14921327694168 51.442671525594),H3Kepde059LSnNhKy1Pjfg,51.442671525594,-0.14921327694168,The Bedford,2,4.0,43
327,musicvenues,POINT (-0.0800395 51.5301725),ElMhAz3L1a26RA-80dguZw,51.5301725,-0.0800395,The Macbeth,2,3.5,39
328,musicvenues,POINT (-0.148471 51.542969),IhGa9JxvdGeZm-U-gVA3qw,51.542969,-0.148471,The Monarch,2,3.5,38
329,musicvenues,POINT (-0.0667762756347656 51.5105854325666),JQivhGlwmxkeS7a-U-GgqA,51.5105854325666,-0.0667762756347656,Wilton's Music Hall,2,4.5,38
330,musicvenues,POINT (-0.080362003315629 51.527267010015),OQ1dqIF73uP6O5noZP_7Eg,51.527267010015,-0.080362003315629,333 Mother Bar,2,2.5,37
331,musicvenues,POINT (-0.224193 51.503868),Ejso8OUev2OV44a8xLbXyg,51.503868,-0.224193,O2 Shepherd's Bush Empire,2,3.5,36
332,musicvenues,POINT (-0.113342337031209 51.4553348340329),qrUbUrPBg7RL-bNzpzzxNQ,51.4553348340329,-0.113342337031209,Hootananny,2,4.0,36
333,musicvenues,POINT (-0.121945 51.4860659),vDYVC5x9dSwCOZ78iDsRsg,51.4860659,-0.121945,Royal Vauxhall Tavern,2,4.0,35
334,musicvenues,POINT (-0.13323999941349 51.512020111084),wGdq0DxcpSeYtwx6_fQjlA,51.512020111084,-0.13323999941349,Gielgud Theatre,2,4.5,35
335,musicvenues,POINT (-0.106613 51.534469),b4iyNQQBX2X8a5lmsG7pCA,51.534469,-0.106613,O2 Academy Islington,2,3.5,34
336,musicvenues,POINT (-0.130548 51.515096),_I0XFcik7O0x4VEGeQIBCg,51.515096,-0.130548,The Borderline,2,4.0,33
337,musicvenues,POINT (-0.0325703456536754 51.4757511346773),h_lU6hvLWmKJPfRwGrv6Tg,51.4757511346773,-0.0325703456536754,The Amersham Arms,2,4.0,31
338,musicvenues,POINT (-0.156518185947144 51.4925592283224),QriIZZXIIYRlzYG_HSGdJQ,51.4925592283224,-0.156518185947144,Royal Court Theatre,2,4.5,30
339,musicvenues,POINT (-0.1819652922312 51.47813751937),LGWpJf_3EJbbk1qMNHf0ag,51.47813751937,-0.1819652922312,606 Club,2,4.5,30
340,musicvenues,POINT (-0.103971 51.546742),dwMtepKYg-2mhfizUJMVOg,51.546742,-0.103971,The Garage,2,4.0,29
341,musicvenues,POINT (-0.08544377932653401 51.525444588747),ivzqT09brZsYKEJZY9_qlA,51.525444588747,-0.085443779326534,XOYO,2,3.5,28
342,musicvenues,POINT (-0.231687344180273 51.5064052302312),s6XZIRQkvnbSlfw43LRDjQ,51.5064052302312,-0.231687344180273,Bush Hall Music,2,4.5,28
343,musicvenues,POINT (-0.0747883560309078 51.5469106942846),IrR3xFPYhYIpo-YkXyWY_A,51.5469106942846,-0.0747883560309078,Café Oto,2,4.0,28
344,musicvenues,POINT (-0.12484073638916 51.4885783958466),mM1b_zgmQ_Pyj8Gmc58Tpg,51.4885783958466,-0.12484073638916,Tamesis Dock,2,3.5,27
345,musicvenues,POINT (-0.14925982752823 51.543146724567),ctxD2MTOQMsHcDmWJ8yL_Q,51.543146724567,-0.14925982752823,Barfly,2,3.0,27
346,musicvenues,POINT (-0.142984 51.539693),sKp0gkdde9hag6q6Xd36gw,51.539693,-0.142984,The Midnight Rebel Band,2,3.5,27
347,musicvenues,POINT (-0.129527 51.514441),1ukDf0pCK-7KKqd5k99Tug,51.514441,-0.129527,Phoenix Theatre,2,4.0,27
348,musicvenues,POINT (-0.114824050446974 51.4615158361667),r29hM7GQKkPyTslhtGVi3Q,51.4615158361667,-0.114824050446974,The Prince of Wales,2,3.5,26
349,musicvenues,POINT (-0.14065004384714 51.549771394244),GLwlCe9dRDtRvjeQ-bBu-Q,51.549771394244,-0.14065004384714,The Oxford,2,3.5,26
350,musicvenues,POINT (-0.14318484710043 51.538732436501),xSqj_nVc38rgTFkwP8_-YQ,51.538732436501,-0.14318484710043,Jazz Cafe,2,3.5,26
351,musicvenues,POINT (-0.166769027709961 51.4269222179313),qIilL4zehrFIFHqjoo_RCA,51.4269222179313,-0.166769027709961,Tooting Tram and Social,2,4.0,25
352,musicvenues,POINT (-0.100755123837709 51.4527530528328),Oyut7-L6RDFJJugIONB6Nw,51.4527530528328,-0.100755123837709,The Half Moon,2,4.0,25
353,musicvenues,POINT (-0.14199077760942 51.552239161752),hZ5e2XG2TEIR2E6MCrV6eA,51.552239161752,-0.14199077760942,The Forum,2,3.5,24
354,musicvenues,POINT (-0.17040910213262 51.462851913426),ZsvAq-7mwVE4VBB4Q82jaQ,51.462851913426,-0.17040910213262,Project Orange,2,4.5,24
355,musicvenues,POINT (-0.138423442840576 51.5568156548447),JAQjDekk-DZ0qf5-3hDulA,51.5568156548447,-0.138423442840576,Aces & Eights,2,4.0,23
356,musicvenues,POINT (-0.127672 51.512847),haUR9ZH0sUgRfU0IDU4SMg,51.512847,-0.127672,St Martin's Theatre,2,4.0,23
357,musicvenues,POINT (-0.11206571910713 51.4705975325762),h_7IqiB0uovINgGmy6tm-g,51.4705975325762,-0.11206571910713,Brixton Jamm,2,3.0,23
