id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,Cluster ID
1,0.304597701,0.278735632,0.224137931,0.149425287,0.146551724,0.114942529,0.106321839,0.109195402,0.15229885099999999,0.201149425,0.24137931,0.333333333,0.336206897,0.477011494,0.563218391,0.568965517,0.568965517,0.614942529,0.58908046,0.6522988510000001,0.747126437,0.477011494,0.49712643700000003,0.422413793,0.350574713,0.316091954,0.21551724100000003,0.186781609,0.163793103,0.149425287,0.149425287,0.16091954,0.186781609,0.22701149399999998,0.298850575,0.356321839,0.425287356,0.494252874,0.522988506,0.5287356320000001,0.566091954,0.5459770110000001,0.531609195,0.474137931,0.566091954,0.451149425,0.422413793,0.43103448299999997,0.356321839,0.238505747,0.18965517199999998,0.175287356,0.15229885099999999,0.140804598,0.129310345,0.13505747099999998,0.163793103,0.20689655199999998,0.281609195,0.324712644,0.376436782,0.41091954,0.522988506,0.554597701,0.6264367820000001,0.548850575,0.551724138,0.5459770110000001,0.514367816,0.43678160899999996,0.433908046,0.362068966,0.370689655,0.252873563,0.172413793,0.137931034,0.15229885099999999,0.120689655,0.117816092,0.117816092,0.15229885099999999,0.247126437,0.295977011,0.36781609200000004,0.459770115,0.554597701,0.568965517,0.58908046,0.591954023,0.6264367820000001,0.6724137929999999,0.6637931029999999,0.614942529,0.522988506,0.456896552,0.405172414,0.33908046,0.270114943,0.22701149399999998,0.192528736,0.16954023,0.155172414,0.163793103,0.16091954,0.186781609,0.25,0.318965517,0.39080459799999995,0.48850574700000005,0.560344828,0.643678161,0.594827586,0.6465517239999999,0.637931034,0.58045977,0.6637931029999999,0.649425287,0.5459770110000001,0.505747126,0.479885057,0.41666666700000005,0.310344828,0.25,0.212643678,0.16954023,0.155172414,0.137931034,0.146551724,0.172413793,0.25862069,0.38218390799999996,0.49137931,0.643678161,0.7758620690000001,0.9454022990000001,0.9712643679999999,1.0,0.956896552,0.7844827590000001,0.75,0.7241379309999999,0.609195402,0.551724138,0.49712643700000003,0.477011494,0.379310345,0.252873563,0.22701149399999998,0.20689655199999998,0.17816092,0.16954023,0.15229885099999999,0.181034483,0.22701149399999998,0.333333333,0.454022989,0.548850575,0.683908046,0.810344828,0.8132183909999999,0.7442528740000001,0.74137931,0.7327586209999999,0.609195402,0.531609195,0.445402299,0.41954023,0.36494252899999996,1
2,0.6305732479999999,0.49044586,0.210191083,0.11464968199999999,0.089171975,0.11464968199999999,0.07643312099999999,0.07643312099999999,0.184713376,0.20382165600000002,0.29299363100000003,0.420382166,0.47133758,0.6114649679999999,0.8598726109999999,0.6942675159999999,0.751592357,0.8216560509999999,0.8280254779999999,1.0,0.8280254779999999,0.751592357,0.585987261,0.617834395,0.547770701,0.5159235670000001,0.27388535,0.22292993600000002,0.15286624199999999,0.159235669,0.11464968199999999,0.17834394899999997,0.210191083,0.382165605,0.43949044600000003,0.560509554,0.789808917,0.757961783,0.853503185,0.9617834390000001,0.847133758,0.757961783,0.853503185,0.738853503,0.76433121,0.6815286620000001,0.522292994,0.566878981,0.585987261,0.350318471,0.280254777,0.171974522,0.127388535,0.127388535,0.140127389,0.171974522,0.242038217,0.369426752,0.388535032,0.560509554,0.6815286620000001,0.904458599,0.891719745,0.808917197,0.847133758,0.8789808920000001,0.8280254779999999,0.910828025,0.802547771,0.789808917,0.643312102,0.6050955410000001,0.573248408,0.420382166,0.261146497,0.20382165600000002,0.11464968199999999,0.127388535,0.12101910800000001,0.12101910800000001,0.184713376,0.27388535,0.33121019100000004,0.464968153,0.598726115,0.592356688,0.656050955,0.700636943,0.6624203820000001,0.6942675159999999,0.6624203820000001,0.732484076,0.6751592359999999,0.6624203820000001,0.617834395,0.598726115,0.503184713,0.41401273899999996,0.27388535,0.146496815,0.095541401,0.095541401,0.07006369400000001,0.165605096,0.127388535,0.27388535,0.299363057,0.452229299,0.624203822,0.617834395,0.6815286620000001,0.7961783440000001,0.7133757959999999,0.72611465,0.579617834,0.643312102,0.6305732479999999,0.598726115,0.6305732479999999,0.624203822,0.49044586,0.35668789799999995,0.210191083,0.191082803,0.13375796199999998,0.063694268,0.063694268,0.11464968199999999,0.15286624199999999,0.23566879,0.33121019100000004,0.5159235670000001,0.687898089,0.8789808920000001,0.891719745,0.949044586,0.808917197,0.866242038,0.770700637,0.866242038,0.770700637,0.738853503,0.789808917,0.617834395,0.6114649679999999,0.401273885,0.280254777,0.146496815,0.127388535,0.127388535,0.11464968199999999,0.127388535,0.140127389,0.20382165600000002,0.43949044600000003,0.464968153,0.656050955,0.777070064,0.777070064,0.6751592359999999,0.6305732479999999,0.707006369,0.6751592359999999,0.687898089,0.707006369,0.6942675159999999,0.7133757959999999,0.6050955410000001,1
3,0.268041237,0.154639175,0.175257732,0.113402062,0.092783505,0.092783505,0.082474227,0.134020619,0.082474227,0.257731959,0.350515464,0.28865979399999997,0.48453608200000003,0.536082474,0.701030928,0.7113402059999999,0.7113402059999999,0.7113402059999999,0.546391753,0.742268041,0.505154639,0.505154639,0.5670103089999999,0.463917526,0.402061856,0.329896907,0.28865979399999997,0.14432989699999998,0.14432989699999998,0.134020619,0.113402062,0.164948454,0.226804124,0.39175257700000005,0.49484536100000004,0.7113402059999999,0.659793814,0.8041237109999999,0.721649485,1.0,0.969072165,0.9175257729999999,0.75257732,0.824742268,0.5773195879999999,0.515463918,0.474226804,0.38144329899999996,0.340206186,0.268041237,0.24742268,0.175257732,0.206185567,0.154639175,0.154639175,0.19587628899999998,0.206185567,0.350515464,0.556701031,0.793814433,0.907216495,0.855670103,0.783505155,0.6701030929999999,0.87628866,0.742268041,0.6907216490000001,0.721649485,0.5773195879999999,0.412371134,0.443298969,0.329896907,0.319587629,0.206185567,0.18556701,0.14432989699999998,0.134020619,0.154639175,0.164948454,0.154639175,0.18556701,0.268041237,0.48453608200000003,0.432989691,0.773195876,0.639175258,0.721649485,0.783505155,0.6701030929999999,0.474226804,0.628865979,0.474226804,0.546391753,0.28865979399999997,0.329896907,0.329896907,0.237113402,0.154639175,0.082474227,0.051546392,0.07216494799999999,0.06185567,0.041237113,0.06185567,0.092783505,0.237113402,0.37113402100000004,0.443298969,0.505154639,0.5773195879999999,0.8041237109999999,0.474226804,0.587628866,0.587628866,0.546391753,0.37113402100000004,0.340206186,0.298969072,0.28865979399999997,0.226804124,0.257731959,0.14432989699999998,0.113402062,0.154639175,0.092783505,0.06185567,0.051546392,0.030927835,0.07216494799999999,0.113402062,0.226804124,0.39175257700000005,0.536082474,0.6701030929999999,0.659793814,0.701030928,0.659793814,0.546391753,0.402061856,0.350515464,0.257731959,0.309278351,0.28865979399999997,0.226804124,0.237113402,0.19587628899999998,0.092783505,0.092783505,0.082474227,0.07216494799999999,0.06185567,0.092783505,0.041237113,0.14432989699999998,0.134020619,0.278350515,0.525773196,0.546391753,0.525773196,0.556701031,0.525773196,0.597938144,0.48453608200000003,0.453608247,0.402061856,0.329896907,0.37113402100000004,0.18556701,4
4,0.521126761,0.36150234700000006,0.22535211300000002,0.164319249,0.12206572800000001,0.145539906,0.11737089199999999,0.12676056300000002,0.17840375600000002,0.23943662,0.30516431899999996,0.497652582,0.666666667,0.755868545,0.676056338,0.65258216,0.690140845,0.774647887,0.708920188,0.807511737,0.779342723,0.65258216,0.7183098590000001,0.624413146,0.497652582,0.49295774600000003,0.29577464800000003,0.286384977,0.281690141,0.230046948,0.18779342699999999,0.215962441,0.253521127,0.32394366199999997,0.37558685399999997,0.46948356799999996,0.563380282,0.577464789,0.737089202,0.671361502,0.671361502,0.643192488,0.6384976529999999,0.779342723,0.727699531,0.6948356809999999,0.6478873239999999,0.55399061,0.530516432,0.389671362,0.25821596199999997,0.21126760600000002,0.18779342699999999,0.17840375600000002,0.19248826300000002,0.20657277,0.23943662,0.267605634,0.34741784,0.483568075,0.511737089,0.600938967,0.657276995,0.676056338,0.624413146,0.732394366,0.6056338029999999,0.7464788729999999,0.704225352,0.751173709,0.6103286379999999,0.643192488,0.44131455399999997,0.35680751200000005,0.248826291,0.23943662,0.17370892,0.183098592,0.15962441300000002,0.17840375600000002,0.21126760600000002,0.244131455,0.30516431899999996,0.478873239,0.568075117,0.6056338029999999,0.582159624,0.676056338,0.671361502,0.657276995,0.6103286379999999,0.713615023,0.727699531,0.6384976529999999,0.58685446,0.535211268,0.46009389700000003,0.36150234700000006,0.230046948,0.18779342699999999,0.15962441300000002,0.15492957699999998,0.15492957699999998,0.150234742,0.20187793399999998,0.300469484,0.29577464800000003,0.38028169,0.525821596,0.61971831,0.727699531,0.737089202,0.784037559,0.8028169009999999,0.784037559,0.727699531,0.65258216,0.704225352,0.751173709,0.713615023,0.44131455399999997,0.39436619700000003,0.23943662,0.22065727699999999,0.17370892,0.164319249,0.14084507,0.150234742,0.215962441,0.22065727699999999,0.408450704,0.577464789,0.8028169009999999,1.0,0.9061032859999999,0.981220657,0.962441315,0.863849765,0.82629108,0.8544600940000001,0.943661972,0.7981220659999999,0.7417840379999999,0.5962441310000001,0.544600939,0.389671362,0.291079812,0.20187793399999998,0.19248826300000002,0.17370892,0.183098592,0.17370892,0.169014085,0.286384977,0.41314554,0.6995305159999999,0.76056338,0.845070423,0.9014084509999999,0.962441315,0.7887323940000001,0.7183098590000001,0.643192488,0.661971831,0.807511737,0.76056338,0.577464789,0.6056338029999999,1
5,0.237442922,0.182648402,0.132420091,0.132420091,0.105022831,0.114155251,0.100456621,0.150684932,0.159817352,0.283105023,0.333333333,0.438356164,0.534246575,0.707762557,0.858447489,0.7214611870000001,0.7899543379999999,0.817351598,0.630136986,0.502283105,0.424657534,0.474885845,0.39726027399999997,0.41095890399999996,0.36073059399999996,0.292237443,0.25570776300000003,0.20547945199999998,0.182648402,0.182648402,0.191780822,0.21461187199999998,0.219178082,0.301369863,0.461187215,0.506849315,0.625570776,0.840182648,0.817351598,0.9086757990000001,0.872146119,0.808219178,0.712328767,0.529680365,0.547945205,0.433789954,0.392694064,0.433789954,0.36073059399999996,0.333333333,0.246575342,0.219178082,0.22374429199999998,0.21461187199999998,0.219178082,0.21461187199999998,0.260273973,0.388127854,0.470319635,0.484018265,0.684931507,0.7625570779999999,0.9223744290000001,0.8767123290000001,0.748858447,0.840182648,0.735159817,0.502283105,0.547945205,0.484018265,0.433789954,0.406392694,0.319634703,0.269406393,0.210045662,0.200913242,0.20547945199999998,0.196347032,0.20547945199999998,0.196347032,0.237442922,0.342465753,0.44748858399999997,0.511415525,0.671232877,0.9223744290000001,0.98630137,0.867579909,0.97716895,0.8904109590000001,0.7899543379999999,0.538812785,0.598173516,0.543378995,0.515981735,0.438356164,0.438356164,0.310502283,0.242009132,0.23287671199999999,0.21461187199999998,0.200913242,0.219178082,0.228310502,0.242009132,0.33789954299999997,0.42922374399999996,0.515981735,0.771689498,0.8812785390000001,0.9223744290000001,0.863013699,0.849315068,0.8219178079999999,0.7899543379999999,0.744292237,0.675799087,0.575342466,0.575342466,0.420091324,0.388127854,0.30593607300000003,0.25570776300000003,0.21461187199999998,0.20547945199999998,0.191780822,0.178082192,0.168949772,0.22374429199999998,0.264840183,0.264840183,0.442922374,0.6484018260000001,0.6940639270000001,0.98173516,0.95890411,0.97260274,0.97260274,1.0,0.835616438,0.675799087,0.557077626,0.511415525,0.401826484,0.374429224,0.333333333,0.273972603,0.21461187199999998,0.191780822,0.200913242,0.196347032,0.178082192,0.182648402,0.23287671199999999,0.283105023,0.415525114,0.621004566,0.799086758,0.8538812790000001,0.9452054790000001,0.9406392690000001,0.863013699,0.739726027,0.525114155,0.42922374399999996,0.388127854,0.37899543399999996,0.301369863,4
6,0.277966102,0.205084746,0.179661017,0.108474576,0.086440678,0.07627118599999999,0.077966102,0.074576271,0.094915254,0.125423729,0.181355932,0.19491525399999998,0.223728814,0.261016949,0.330508475,0.345762712,0.35254237299999996,0.32711864399999996,0.391525424,0.477966102,0.722033898,0.53559322,0.525423729,0.474576271,0.318644068,0.23220339,0.169491525,0.123728814,0.11355932199999999,0.086440678,0.086440678,0.09661016900000001,0.110169492,0.154237288,0.186440678,0.193220339,0.244067797,0.279661017,0.35084745799999995,0.377966102,0.36779661,0.413559322,0.47288135600000003,0.5542372879999999,0.73220339,0.6186440679999999,0.572881356,0.45762711899999997,0.42203389799999996,0.254237288,0.172881356,0.13220339,0.11694915300000001,0.10508474599999999,0.1,0.106779661,0.130508475,0.137288136,0.193220339,0.222033898,0.271186441,0.383050847,0.46779661,0.489830508,0.42203389799999996,0.505084746,0.503389831,0.6779661020000001,0.7237288140000001,0.615254237,0.537288136,0.508474576,0.35254237299999996,0.24745762699999999,0.193220339,0.16440678,0.13559322,0.103389831,0.09661016900000001,0.1,0.11355932199999999,0.154237288,0.19152542399999997,0.223728814,0.281355932,0.340677966,0.423728814,0.450847458,0.466101695,0.44406779700000004,0.505084746,0.603389831,0.750847458,0.627118644,0.581355932,0.550847458,0.40338983100000003,0.245762712,0.230508475,0.142372881,0.127118644,0.09661016900000001,0.083050847,0.093220339,0.11355932199999999,0.125423729,0.183050847,0.20847457600000002,0.222033898,0.33559322,0.393220339,0.452542373,0.410169492,0.5,0.620338983,0.6050847460000001,0.786440678,0.684745763,0.715254237,0.6762711859999999,0.5898305079999999,0.42033898299999994,0.29491525399999996,0.222033898,0.16440678,0.118644068,0.11355932199999999,0.118644068,0.127118644,0.162711864,0.20847457600000002,0.259322034,0.30677966100000004,0.471186441,0.640677966,0.8220338979999999,0.718644068,0.715254237,0.818644068,0.7254237290000001,1.0,0.788135593,0.781355932,0.755932203,0.649152542,0.503389831,0.349152542,0.281355932,0.233898305,0.14745762699999998,0.128813559,0.127118644,0.127118644,0.145762712,0.201694915,0.216949153,0.286440678,0.401694915,0.503389831,0.493220339,0.572881356,0.5203389829999999,0.5440677970000001,0.5847457629999999,0.574576271,0.522033898,0.461016949,0.391525424,1
7,0.235632184,0.137931034,0.057471264,0.063218391,0.045977011,0.057471264,0.051724137999999996,0.063218391,0.057471264,0.137931034,0.235632184,0.17816092,0.212643678,0.32183908,0.408045977,0.41954023,0.505747126,0.408045977,0.540229885,0.620689655,0.614942529,0.459770115,0.44252873600000003,0.344827586,0.275862069,0.16091954,0.114942529,0.08045977,0.068965517,0.063218391,0.063218391,0.08045977,0.155172414,0.20689655199999998,0.327586207,0.43103448299999997,0.36781609200000004,0.41954023,0.511494253,0.454022989,0.517241379,0.39080459799999995,0.43103448299999997,0.511494253,0.7356321840000001,0.620689655,0.43678160899999996,0.373563218,0.224137931,0.155172414,0.08045977,0.051724137999999996,0.057471264,0.051724137999999996,0.051724137999999996,0.063218391,0.109195402,0.212643678,0.20689655199999998,0.26436781600000003,0.39080459799999995,0.43103448299999997,0.408045977,0.43678160899999996,0.465517241,0.534482759,0.408045977,0.534482759,0.787356322,0.712643678,0.591954023,0.448275862,0.287356322,0.120689655,0.08620689699999999,0.045977011,0.063218391,0.045977011,0.045977011,0.051724137999999996,0.109195402,0.166666667,0.25862069,0.293103448,0.293103448,0.408045977,0.448275862,0.5,0.454022989,0.465517241,0.477011494,0.689655172,0.7241379309999999,0.666666667,0.540229885,0.459770115,0.32183908,0.137931034,0.114942529,0.063218391,0.063218391,0.051724137999999996,0.063218391,0.068965517,0.137931034,0.19540229899999997,0.304597701,0.252873563,0.402298851,0.522988506,0.5459770110000001,0.637931034,0.632183908,0.517241379,0.551724138,0.747126437,0.75862069,0.706896552,0.781609195,0.66091954,0.413793103,0.17816092,0.20689655199999998,0.07471264400000001,0.09195402300000001,0.09195402300000001,0.08045977,0.07471264400000001,0.114942529,0.17816092,0.17816092,0.333333333,0.471264368,0.712643678,0.7701149429999999,0.91954023,0.9827586209999999,1.0,0.9252873559999999,0.902298851,0.8275862070000001,0.82183908,0.643678161,0.58045977,0.41954023,0.293103448,0.235632184,0.201149425,0.166666667,0.137931034,0.120689655,0.126436782,0.149425287,0.20689655199999998,0.25862069,0.304597701,0.482758621,0.689655172,0.8045977009999999,0.844827586,0.7758620690000001,0.850574713,0.810344828,0.6954022990000001,0.706896552,0.591954023,0.511494253,0.247126437,1
8,0.239795918,0.204081633,0.168367347,0.09693877599999999,0.107142857,0.12244898,0.11224489800000001,0.12755102,0.12755102,0.219387755,0.346938776,0.48469387799999997,0.642857143,0.6785714290000001,0.474489796,0.510204082,0.5,0.535714286,0.44897959200000004,0.44897959200000004,0.469387755,0.37244898,0.428571429,0.44387755100000004,0.367346939,0.326530612,0.193877551,0.147959184,0.117346939,0.107142857,0.14285714300000002,0.12755102,0.17857142899999998,0.280612245,0.280612245,0.6377551020000001,0.7448979590000001,0.673469388,0.683673469,0.62755102,0.607142857,0.540816327,0.602040816,0.551020408,0.5459183670000001,0.469387755,0.387755102,0.316326531,0.295918367,0.193877551,0.147959184,0.10204081599999999,0.09693877599999999,0.10204081599999999,0.086734694,0.12244898,0.173469388,0.219387755,0.367346939,0.44387755100000004,0.7857142859999999,0.6122448979999999,0.62755102,0.479591837,0.530612245,0.596938776,0.576530612,0.43877551,0.433673469,0.280612245,0.321428571,0.336734694,0.30612244899999996,0.204081633,0.168367347,0.153061224,0.117346939,0.107142857,0.107142857,0.117346939,0.158163265,0.239795918,0.31122449,0.515306122,0.739795918,0.535714286,0.602040816,0.602040816,0.571428571,0.5,0.530612245,0.474489796,0.39285714299999996,0.382653061,0.382653061,0.280612245,0.31122449,0.19897959199999998,0.18367346899999998,0.12244898,0.12244898,0.11224489800000001,0.107142857,0.107142857,0.168367347,0.25,0.39285714299999996,0.510204082,0.8622448979999999,0.658163265,0.642857143,0.535714286,0.591836735,0.607142857,0.530612245,0.489795918,0.469387755,0.39285714299999996,0.433673469,0.346938776,0.28571428600000004,0.239795918,0.168367347,0.153061224,0.137755102,0.117346939,0.12244898,0.14285714300000002,0.173469388,0.20918367300000001,0.326530612,0.602040816,0.9285714290000001,0.857142857,0.8367346940000001,0.8520408159999999,0.816326531,0.698979592,0.673469388,0.571428571,0.566326531,0.413265306,0.433673469,0.387755102,0.346938776,0.265306122,0.173469388,0.163265306,0.132653061,0.137755102,0.12755102,0.137755102,0.147959184,0.260204082,0.346938776,0.540816327,1.0,0.8979591840000001,0.7551020409999999,0.734693878,0.62755102,0.683673469,0.5459183670000001,0.530612245,0.37244898,0.433673469,0.346938776,0.39795918399999997,1
9,0.23853211,0.201834862,0.155963303,0.165137615,0.142201835,0.151376147,0.128440367,0.146788991,0.160550459,0.21559633,0.28899082600000003,0.316513761,0.321100917,0.43119266100000003,0.426605505,0.449541284,0.435779817,0.49541284399999996,0.7064220179999999,0.688073394,0.665137615,0.541284404,0.472477064,0.449541284,0.325688073,0.23853211,0.201834862,0.18807339399999998,0.151376147,0.142201835,0.119266055,0.114678899,0.146788991,0.21559633,0.316513761,0.23853211,0.348623853,0.380733945,0.47706422,0.518348624,0.555045872,0.527522936,0.52293578,0.7201834859999999,0.7064220179999999,0.614678899,0.5091743120000001,0.472477064,0.302752294,0.220183486,0.160550459,0.128440367,0.133027523,0.146788991,0.13761467900000002,0.151376147,0.155963303,0.24770642199999998,0.298165138,0.380733945,0.43119266100000003,0.5,0.573394495,0.536697248,0.568807339,0.633027523,0.76146789,0.9403669720000001,0.766055046,0.7431192659999999,0.614678899,0.513761468,0.357798165,0.270642202,0.23394495399999998,0.174311927,0.183486239,0.165137615,0.16972477100000002,0.174311927,0.224770642,0.30733945,0.41284403700000005,0.344036697,0.38990825700000004,0.513761468,0.688073394,0.642201835,0.619266055,0.518348624,0.770642202,0.811926606,0.7798165140000001,0.669724771,0.623853211,0.623853211,0.35321100899999996,0.256880734,0.201834862,0.206422018,0.21559633,0.151376147,0.155963303,0.174311927,0.174311927,0.24770642199999998,0.30733945,0.385321101,0.403669725,0.458715596,0.555045872,0.587155963,0.6009174310000001,0.637614679,0.7201834859999999,0.766055046,0.7889908259999999,0.7568807340000001,0.605504587,0.633027523,0.42201834899999996,0.36238532100000004,0.311926606,0.224770642,0.23853211,0.18807339399999998,0.16972477100000002,0.174311927,0.19724770600000002,0.23853211,0.339449541,0.42201834899999996,0.458715596,0.646788991,0.862385321,0.912844037,0.8761467890000001,0.95412844,0.917431193,1.0,0.862385321,0.912844037,0.697247706,0.651376147,0.577981651,0.536697248,0.38990825700000004,0.36238532100000004,0.334862385,0.266055046,0.224770642,0.206422018,0.229357798,0.19724770600000002,0.270642202,0.28440367,0.376146789,0.458715596,0.7064220179999999,0.688073394,0.596330275,0.665137615,0.6559633029999999,0.623853211,0.435779817,0.380733945,0.35321100899999996,0.325688073,1
10,0.268907563,0.18487395,0.18487395,0.12605042,0.12605042,0.151260504,0.117647059,0.16806722699999999,0.218487395,0.33613445399999997,0.470588235,0.46218487399999997,0.588235294,0.705882353,0.7899159659999999,0.739495798,0.647058824,0.655462185,0.613445378,0.56302521,0.613445378,0.42016806700000003,0.428571429,0.386554622,0.294117647,0.33613445399999997,0.21008403399999998,0.193277311,0.176470588,0.18487395,0.18487395,0.218487395,0.243697479,0.470588235,0.47899159700000005,0.579831933,0.521008403,0.647058824,0.6722689079999999,0.731092437,0.579831933,0.588235294,0.521008403,0.512605042,0.470588235,0.369747899,0.369747899,0.428571429,0.319327731,0.268907563,0.201680672,0.21008403399999998,0.201680672,0.201680672,0.22689075600000003,0.25210084,0.33613445399999997,0.5042016810000001,0.663865546,0.899159664,0.9411764709999999,0.890756303,0.8403361340000001,0.705882353,0.7142857140000001,0.722689076,0.571428571,0.638655462,0.596638655,0.56302521,0.46218487399999997,0.386554622,0.378151261,0.327731092,0.268907563,0.235294118,0.201680672,0.201680672,0.201680672,0.243697479,0.378151261,0.579831933,0.571428571,0.74789916,0.882352941,0.890756303,1.0,0.8235294120000001,0.8235294120000001,0.781512605,0.638655462,0.7899159659999999,0.5042016810000001,0.512605042,0.487394958,0.403361345,0.361344538,0.33613445399999997,0.31092437,0.25210084,0.260504202,0.243697479,0.243697479,0.28571428600000004,0.378151261,0.487394958,0.68907563,0.739495798,0.638655462,0.857142857,0.87394958,0.8067226890000001,0.731092437,0.705882353,0.6722689079999999,0.56302521,0.529411765,0.41176470600000004,0.45378151299999997,0.42016806700000003,0.42016806700000003,0.369747899,0.344537815,0.33613445399999997,0.27731092399999996,0.294117647,0.25210084,0.260504202,0.25210084,0.327731092,0.344537815,0.470588235,0.470588235,0.605042017,0.8403361340000001,0.663865546,0.731092437,0.7899159659999999,0.7983193279999999,0.647058824,0.43697479,0.39495798299999996,0.378151261,0.327731092,0.43697479,0.352941176,0.28571428600000004,0.218487395,0.176470588,0.176470588,0.159663866,0.16806722699999999,0.22689075600000003,0.22689075600000003,0.27731092399999996,0.46218487399999997,0.5042016810000001,0.470588235,0.605042017,0.546218487,0.45378151299999997,0.46218487399999997,0.428571429,0.378151261,0.319327731,0.294117647,0.352941176,0.260504202,4
