id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,Cluster ID (k=5)
1,-0.03196347,-0.005128205,-0.042944785,-0.235294118,-0.22727272699999998,-0.310344828,-0.33928571399999996,-0.371900826,-0.220588235,-0.23497267800000002,-0.180487805,-0.147058824,-0.11698113199999999,-0.026392962000000002,0.056603774,0.0,0.053191489,0.00234192,-0.016786571,0.020224719,0.097046414,-0.051428571,-0.028089887999999997,-0.042345277,-0.082706767,-0.07949790799999999,-0.184782609,-0.226190476,-0.22448979600000002,-0.25179856100000003,-0.246376812,-0.21126760600000002,-0.171974522,-0.18134715,-0.161290323,-0.078066914,0.003389831,-0.028248587999999998,0.008310249,0.025069637999999998,0.119318182,0.0,0.051136364000000004,-0.075630252,0.007672634,0.0,-0.02970297,-0.006622517,0.07826087,-0.08791208800000001,-0.19512195100000002,-0.20261437899999998,-0.184615385,-0.228346457,-0.28,-0.265625,-0.17391304300000002,-0.22994652399999999,-0.16239316199999998,-0.058333333,-0.07092198599999999,-0.010380623,0.028248587999999998,0.106017192,0.12371134,0.007915567,0.007874016,0.016042781000000002,-0.057894737,-0.028753993999999998,0.034246575,-0.09352518,0.027888446,-0.128712871,-0.26829268300000003,-0.319148936,-0.242857143,-0.32799999999999996,-0.34920634899999997,-0.34920634899999997,-0.29333333300000003,-0.173076923,-0.1953125,-0.058823529000000006,0.052631579000000005,0.04607046099999999,0.081967213,0.067708333,0.12261580400000001,0.08457711400000001,0.06122449,0.062068965999999996,0.036319613,0.0027548209999999997,-0.021538462,-0.056856187,-0.081712062,-0.104761905,-0.18134715,-0.238636364,-0.280487805,-0.294117647,-0.19718309899999997,-0.272727273,-0.257142857,-0.223214286,-0.1328125,-0.052264807999999996,0.059190031,0.092436975,0.125628141,0.10695187199999999,0.100244499,0.059665870999999995,-0.0024691360000000002,0.11325301199999999,0.043879907999999995,0.055555556,0.057057057,0.06031746,0.043165468,-0.064935065,-0.155339806,-0.182320442,-0.27607362,-0.27027027,-0.27819548899999996,-0.281690141,-0.166666667,-0.042553191,0.108333333,0.151515152,0.182058047,0.21621621600000002,0.211786372,0.157534247,0.150413223,0.069020867,0.041984732999999996,0.078512397,0.102844639,0.081632653,0.063711911,0.005813953,0.156794425,0.095435685,-0.141463415,-0.155080214,-0.076923077,-0.167785235,-0.092307692,-0.123966942,-0.059701493,-0.006289308,0.104761905,0.196969697,0.264900662,0.265957447,0.21551724100000003,0.230434783,0.13347921199999999,0.126637555,0.21718377100000003,0.152173913,0.12121212099999999,0.083916084,0.140625,0.024193548,3
2,0.571428571,0.621052632,0.375,0.090909091,0.12,0.2,0.0,-0.076923077,0.23404255300000001,0.084745763,0.179487179,0.32,0.321428571,0.352112676,0.467391304,0.388535032,0.24210526300000001,0.277227723,0.19266055,0.198473282,0.14035087699999999,0.140096618,0.039548023,0.16167664699999998,0.124183007,0.2,-0.065217391,-0.102564103,-0.28358209,-0.24242424199999998,-0.409836066,-0.164179104,-0.25842696600000004,-0.076923077,-0.034965035,0.041420118,0.215686275,0.09677419400000001,0.18061674,0.161538462,0.156521739,0.03930131,0.10288065800000001,-0.10769230800000001,0.025641026,-0.02283105,-0.023809524,0.022988506000000002,0.12883435599999998,-0.090909091,-0.083333333,-0.316455696,-0.428571429,-0.41176470600000004,-0.38888888899999996,-0.307692308,-0.22448979600000002,-0.15942029,-0.17006802699999998,-0.016759777,0.064676617,0.092307692,0.166666667,0.10434782599999999,0.17699115,0.18965517199999998,0.120689655,0.121568627,0.150684932,0.27179487199999997,0.41258741299999996,0.366906475,0.353383459,0.32,0.15492957699999998,0.032258065,-0.23404255300000001,-0.166666667,-0.191489362,-0.191489362,-0.15942029,-0.196261682,0.009708738,0.149606299,0.29655172399999996,0.215686275,0.303797468,0.366459627,0.359477124,0.321212121,0.22352941199999998,0.29213483100000004,0.34177215200000005,0.377483444,0.366197183,0.402985075,0.38596491200000005,0.39784946200000004,0.482758621,0.27777777800000003,0.111111111,0.071428571,0.0,0.444444444,0.111111111,0.365079365,0.305555556,0.42,0.38028169,0.405797101,0.407894737,0.479289941,0.44516129,0.452229299,0.358208955,0.355704698,0.41428571399999997,0.504,0.511450382,0.5433070870000001,0.509803922,0.534246575,0.32,0.333333333,0.235294118,0.176470588,-0.047619048,0.333333333,0.41176470600000004,0.345454545,0.485714286,0.62,0.62406015,0.642857143,0.590909091,0.505050505,0.48538011700000006,0.554285714,0.53164557,0.5111111110000001,0.5612903229999999,0.546666667,0.6,0.480916031,0.548387097,0.415730337,0.44262295100000004,0.352941176,0.176470588,0.14285714300000002,0.384615385,0.212121212,0.18918918899999998,0.23076923100000002,0.604651163,0.445544554,0.514705882,0.637583893,0.525,0.547445255,0.384615385,0.44155844200000005,0.49295774600000003,0.39354838700000006,0.432258065,0.443708609,0.566433566,0.439393939,4
3,-0.087719298,-0.387755102,-0.260869565,-0.42105263200000004,-0.5,-0.56097561,-0.567567568,-0.395348837,-0.6521739129999999,-0.29577464800000003,-0.268817204,-0.34117647100000004,-0.104761905,-0.133333333,-0.055555556,0.014705882,0.0,-0.067567568,-0.253521127,-0.105590062,-0.14035087699999999,-0.132743363,-0.075630252,-0.14285714300000002,-0.123595506,-0.2,-0.243243243,-0.490909091,-0.471698113,-0.59375,-0.592592593,-0.507692308,-0.428571429,-0.371900826,-0.165217391,-0.028169014,-0.051851852000000004,-0.0063694269999999996,-0.102564103,0.114942529,0.11904761900000001,-0.005586592,-0.0875,-0.058823529000000006,-0.18840579699999999,-0.206349206,-0.089108911,-0.212765957,-0.30526315800000003,-0.257142857,-0.294117647,-0.403508772,-0.344262295,-0.523809524,-0.491525424,-0.432835821,-0.49367088600000003,-0.423728814,-0.244755245,-0.099415205,0.029239766,-0.034883721,-0.11627907,-0.06474820099999999,0.06918239,0.028571429,-0.135483871,-0.078947368,-0.164179104,-0.18367346899999998,-0.10416666699999999,-0.26436781600000003,-0.205128205,-0.365079365,-0.307692308,-0.41666666700000005,-0.42222222200000004,-0.41176470600000004,-0.37254902,-0.454545455,-0.485714286,-0.509433962,-0.20338983100000002,-0.14285714300000002,-0.050632910999999996,-0.132867133,-0.034482759,0.055555556,-0.015151515,-0.22689075600000003,-0.115942029,-0.23966942100000002,-0.09401709400000001,-0.37078651700000004,-0.319148936,-0.26436781600000003,-0.36111111100000004,-0.516129032,-0.692307692,-0.761904762,-0.708333333,-0.76,-0.833333333,-0.75,-0.689655172,-0.530612245,-0.257731959,-0.20370370399999999,-0.02,-0.042735043,0.068493151,-0.140186916,0.128712871,0.008849558,-0.027522936,-0.225806452,-0.214285714,-0.194444444,-0.176470588,-0.34328358200000003,-0.206349206,-0.363636364,-0.5111111110000001,-0.318181818,-0.5,-0.666666667,-0.7142857140000001,-0.8125,-0.575757576,-0.620689655,-0.228070175,-0.05,0.083333333,0.101694915,0.075630252,0.123966942,0.007874016,-0.018518519,-0.123595506,-0.17073170699999998,-0.305555556,-0.166666667,-0.308641975,-0.38028169,-0.292307692,-0.36666666700000006,-0.617021277,-0.617021277,-0.644444444,-0.72,-0.7446808509999999,-0.64,-0.8297872340000001,-0.6056338029999999,-0.543859649,-0.298701299,0.0,0.06,0.0625,0.038461537999999997,-0.037735849,0.045045045,-0.096153846,0.035294118,-0.082352941,0.0,-0.1,-0.446153846,2
4,0.574468085,0.41284403700000005,0.333333333,0.296296296,0.130434783,0.347826087,0.282051282,0.17391304300000002,0.1875,-0.055555556,0.313131313,0.462068966,0.41293532299999997,0.47706422,0.48453608200000003,0.432989691,0.492385787,0.486486486,0.366515837,0.338521401,0.40084388200000004,0.25791855199999997,0.410138249,0.43010752700000005,0.35897435899999997,0.468531469,0.35483871,0.37078651700000004,0.34831460700000005,0.324324324,0.31147541,0.314285714,0.213483146,0.179487179,0.35593220299999995,0.333333333,0.35593220299999995,0.315508021,0.38325991200000004,0.30593607300000003,0.330232558,0.29245283,0.265116279,0.333333333,0.35964912299999996,0.357798165,0.40101522799999995,0.333333333,0.5167785229999999,0.39495798299999996,0.358024691,0.304347826,0.290322581,0.225806452,0.28125,0.313432836,0.12087912099999999,0.027027027000000002,0.112781955,0.279503106,0.26011560699999997,0.242718447,0.278538813,0.345794393,0.23148148100000002,0.386666667,0.188940092,0.251968504,0.310043668,0.397379913,0.26829268300000003,0.356435644,0.37226277399999996,0.34513274299999996,0.34177215200000005,0.39726027399999997,0.233333333,0.258064516,0.172413793,0.26666666699999997,0.097560976,-0.181102362,0.15044247800000002,0.333333333,0.38285714299999996,0.30964467,0.291666667,0.29147982100000003,0.395121951,0.327014218,0.27450980399999997,0.327510917,0.42201834899999996,0.409326425,0.308900524,0.40740740700000005,0.593495935,0.524752475,0.441176471,0.538461538,0.5111111110000001,0.404255319,0.571428571,0.30612244899999996,0.28358209,0.113043478,0.10526315800000001,0.275590551,0.34939759,0.483146067,0.402714932,0.414414414,0.491071429,0.455319149,0.403361345,0.409090909,0.411167513,0.41509434,0.495327103,0.46153846200000004,0.382352941,0.570093458,0.342105263,0.402985075,0.423076923,0.4,0.304347826,0.30612244899999996,0.393939394,0.18987341800000002,0.270072993,0.44705882399999997,0.41908713700000005,0.453924915,0.445692884,0.471830986,0.45390070899999996,0.357933579,0.35384615399999997,0.373584906,0.49442379200000003,0.41666666700000005,0.379912664,0.41111111100000003,0.5364238410000001,0.43103448299999997,0.458823529,0.387096774,0.413793103,0.321428571,0.344827586,0.321428571,0.30909090899999997,0.418604651,0.30370370399999996,0.544041451,0.5,0.40625,0.427509294,0.38983050799999996,0.328063241,0.291139241,0.268518519,0.281818182,0.433333333,0.378723404,0.33695652200000004,0.526627219,4
5,0.424657534,0.428571429,0.380952381,0.45,0.393939394,0.428571429,0.294117647,0.245283019,0.14754098400000001,0.127272727,0.097744361,0.10344827599999999,0.244680851,0.19691119699999998,0.232786885,0.18352059899999998,0.16891891899999997,0.256140351,0.15,0.089108911,-0.074626866,0.162011173,0.0875,0.2,0.179104478,0.09401709400000001,0.12,0.046511628,0.012658228,0.025641026,0.06329113900000001,0.10588235300000001,-0.04,-0.125827815,0.041237113,0.162303665,0.161016949,0.179487179,0.084848485,0.247648903,0.244299674,0.27797833899999996,0.273469388,0.031111111,0.111111111,0.09195402300000001,0.18620689699999998,0.301369863,0.295081967,0.303571429,0.2,0.185185185,0.180722892,0.160493827,0.17073170699999998,0.093023256,0.096153846,0.042944785,-0.037383177999999996,-0.040723982,0.127819549,0.037267081,0.09189189199999999,0.174311927,0.096989967,0.168253968,0.133802817,-0.004524887,0.085972851,0.014354067,0.104651163,0.1125,0.037037037,0.092592593,-0.010752688,0.011494253000000001,0.011235955,-0.011494253000000001,0.022727273,-0.065217391,-0.04587156,-0.079754601,0.0,-0.021834061000000002,0.080882353,0.224242424,0.17073170699999998,0.114369501,0.205633803,0.14035087699999999,0.10543131,-0.012552301,0.087136929,0.0625,0.158974359,0.14285714300000002,0.254901961,0.152542373,0.070707071,0.051546392,0.010752688,0.0,0.032258065,0.052631579000000005,-0.018518519,-0.09202454,-0.015706806,0.018018018,0.119205298,0.16616314199999999,0.12222222199999999,0.20382165600000002,0.17721519,0.114551084,0.205574913,0.258687259,0.11698113199999999,0.183098592,0.333333333,0.21854304600000002,0.27819548899999996,0.288461538,0.317647059,0.253333333,0.304347826,0.333333333,0.23809523800000001,0.254237288,0.306666667,0.36470588200000004,0.274725275,0.366197183,0.345971564,0.282700422,0.29518072300000003,0.261261261,0.163934426,0.206798867,0.327272727,0.307142857,0.233333333,0.251282051,0.417721519,0.313432836,0.18840579699999999,0.237288136,0.263157895,0.236842105,0.183098592,0.313432836,0.409836066,0.322033898,0.333333333,0.41666666700000005,0.30526315800000003,0.33823529399999996,0.47826087,0.38339920899999996,0.355072464,0.243243243,0.204678363,0.207667732,0.338842975,0.15,0.261744966,0.268656716,0.418803419,0.30693069300000003,4
6,0.201465201,0.115207373,0.17127071800000002,-0.007751938000000001,-0.019230768999999998,-0.052631579000000005,-0.06122449,-0.043478261,0.027522936,-0.006711409000000001,-0.013824885,0.116504854,0.043478261,-0.009646301999999999,0.010362694,0.048843187999999996,0.045226130999999996,-0.005154639,0.004347826,-0.063122924,0.075757576,0.07849829400000001,0.12522686,0.14052953199999998,0.16408668699999998,0.10483871,-0.014778325,0.020979021,-0.02189781,-0.064220183,-0.019230768999999998,0.027027027000000002,0.074380165,-0.026737967999999997,-0.05982906,0.036363636,0.07063197,0.021671827,-0.009569378,0.06443914099999999,0.050847458,0.086859688,0.03142329,-0.016541353,0.022485207000000004,0.020979021,0.119205298,0.108829569,0.22358722399999997,0.038062284,-0.05990783400000001,-0.018867925,-0.034965035,-0.015873016,-0.040650407,-0.030769231,0.026666667,-0.151832461,-0.084337349,0.043824700999999994,0.10344827599999999,0.06352941200000001,0.11740890699999999,0.066420664,0.010141988000000001,0.091575092,0.020618557,0.01910828,-0.054263566,-0.057142857000000005,0.00955414,0.090909091,0.019607843,-0.058064516,-0.053941909,0.054347825999999995,-0.024390244,-0.075757576,-0.167883212,-0.07086614200000001,-0.08219178099999999,-0.094527363,-0.10671936800000001,-0.04,0.060702875,0.049608355,0.018329939,0.047244094,0.12474437599999999,0.075975359,0.079710145,-0.037837838,0.041128085,-0.028871391,0.008823529,-0.0015360979999999998,-0.026584867,-0.104938272,-0.028571429,-0.134020619,-0.056603774,-0.167883212,-0.304964539,-0.12,-0.075862069,-0.23316062199999998,-0.197026022,-0.057471264,-0.15483871,-0.043478261,-0.091976517,0.019083969,-0.024193548,0.07468123900000001,0.08444444400000001,-0.021917807999999997,0.036871508,0.042580645,0.056320401,0.10373444,0.124394184,0.13501144199999998,0.05775076,0.031496063,-0.034825871,-0.078947368,-0.11842105300000001,0.102362205,0.102941176,0.17791411,0.160377358,0.154716981,0.17915309399999998,0.17299578100000002,0.2096,0.18872549,0.115789474,0.073791349,0.107798165,0.01783591,0.147859922,0.083916084,0.07209302299999999,0.082524272,0.08039492200000001,0.033043478,-0.014354067,-0.017751479,0.053435115,-0.027932961,-0.044025157,0.020408163,-0.013157895,0.061728395,0.166666667,0.127753304,0.165517241,0.12857142900000001,0.14011516300000001,0.085820896,0.097402597,0.04957265,0.132275132,0.12012987,0.10603588900000001,0.080701754,0.11475409800000001,0.225464191,1
7,-0.057471264,-0.09433962300000001,-0.333333333,-0.24137931,-0.333333333,-0.2,-0.25,-0.214285714,-0.534883721,-0.40740740700000005,-0.18,-0.31868131899999996,-0.34513274299999996,-0.253333333,-0.232432432,-0.287804878,-0.07853403099999999,-0.193181818,-0.18965517199999998,-0.20295203,-0.213235294,-0.234449761,-0.077844311,-0.23076923100000002,0.054945055,-0.066666667,-0.23076923100000002,-0.3,-0.333333333,-0.333333333,-0.37142857100000004,-0.31707317100000004,-0.15625,-0.384615385,-0.25,0.013513513999999999,-0.037593985,-0.0875,-0.021978022000000003,-0.127071823,0.028571429,-0.14465408800000001,-0.234693878,-0.34798534799999997,-0.166123779,-0.197026022,-0.243781095,-0.252873563,-0.227722772,-0.129032258,-0.39130434799999997,-0.454545455,-0.41176470600000004,-0.454545455,-0.470588235,-0.435897436,-0.30909090899999997,-0.356521739,-0.409836066,-0.29770992399999996,-0.14465408800000001,-0.085365854,-0.232432432,-0.13636363599999998,-0.08988764,-0.101449275,-0.303921569,-0.284615385,-0.174698795,-0.181518152,-0.17928286899999998,-0.212121212,-0.236641221,-0.44,-0.473684211,-0.68,-0.551020408,-0.6521739129999999,-0.659574468,-0.632653061,-0.479452055,-0.486725664,-0.415584416,-0.281690141,-0.286713287,-0.21978022,-0.161290323,-0.13,-0.141304348,-0.138297872,-0.19806763300000002,-0.233226837,-0.189710611,-0.22147651,-0.12962963,-0.255813953,-0.20567375899999998,-0.314285714,-0.18367346899999998,-0.48837209299999995,-0.435897436,-0.470588235,-0.42105263200000004,-0.35135135100000003,-0.333333333,-0.403508772,-0.17829457399999998,-0.375886525,-0.135802469,-0.056994819,-0.11214953300000001,-0.013333333000000001,0.009174311999999999,-0.076923077,-0.186440678,-0.14754098400000001,-0.10508474599999999,-0.185430464,0.014925373,0.036036036,0.11627907,-0.243902439,0.10769230800000001,-0.380952381,-0.179487179,-0.179487179,-0.2,-0.297297297,-0.024390244,-0.015873016,-0.205128205,-0.134328358,-0.078651685,-0.049808429,-0.204747774,-0.130434783,-0.008695652,-0.030640669,-0.117808219,-0.171503958,-0.184135977,-0.074433657,-0.081967213,-0.085972851,-0.125748503,-0.163934426,0.093333333,0.029411765,0.035714286,-0.111111111,-0.106382979,-0.083333333,-0.071428571,0.125,0.111111111,-0.07826087,0.05,0.038961038999999996,-0.044368600999999994,-0.11178247699999999,-0.150943396,-0.035830619,-0.10759493699999999,-0.14184397199999998,-0.023809524,-0.014354067,-0.072916667,-0.156862745,3
8,-0.010526316,-0.08045977,-0.164556962,-0.415384615,-0.34375,-0.294117647,-0.323076923,-0.305555556,-0.305555556,-0.188679245,-0.062068965999999996,0.038251366,0.081545064,0.108333333,-0.101449275,0.015228426000000002,-0.062200957,0.044776119,-0.092783505,-0.083333333,-0.031578947,-0.120481928,-0.071823204,-0.02247191,-0.006896551999999999,0.007874016,-0.2,-0.333333333,-0.40259740299999996,-0.43243243200000003,-0.348837209,-0.382716049,-0.28571428600000004,-0.21985815600000003,-0.246575342,0.046025105,0.168,0.007633588,0.034749035,0.033613445,0.017094017,-0.03196347,0.012875536000000002,0.014084507,0.07,0.057471264,-0.067484663,-0.11428571400000001,-0.114503817,-0.289719626,-0.362637363,-0.5,-0.5,-0.49367088600000003,-0.558441558,-0.454545455,-0.381818182,-0.317460317,-0.221621622,-0.033333333,0.18007662800000002,-0.016393443,-0.012048193,-0.11320754699999999,-0.054545455,-0.033057851,-0.058333333,-0.18095238100000002,-0.12371134,-0.246575342,-0.176470588,-0.13725490199999998,-0.14893617,-0.349593496,-0.365384615,-0.38144329899999996,-0.488888889,-0.505882353,-0.505882353,-0.488888889,-0.403846154,-0.35172413799999996,-0.325966851,-0.10222222199999999,0.013986014,-0.132231405,-0.08527131800000001,0.030567686,0.018181818,-0.14035087699999999,-0.087719298,-0.158371041,-0.193717277,-0.10179640699999999,-0.132947977,-0.24137931,-0.19736842100000002,-0.290909091,-0.35135135100000003,-0.48387096799999996,-0.46666666700000003,-0.5,-0.505882353,-0.511627907,-0.39449541299999996,-0.324137931,-0.193717277,-0.074074074,0.173611111,0.036144578,0.037037037,-0.0625,0.12621359199999999,0.11214953300000001,0.024630542000000002,-0.063414634,0.051428571,0.0,0.103896104,0.038167939,0.066666667,0.02173913,-0.164556962,-0.178082192,-0.25,-0.292307692,-0.23809523800000001,-0.176470588,-0.13924050599999999,-0.163265306,0.024,0.23560209399999998,0.36329588,0.322834646,0.322580645,0.237037037,0.28,0.228699552,0.168141593,0.092682927,0.16842105300000001,0.018867925,0.16438356199999998,0.151515152,0.152542373,0.019607843,-0.15,-0.16883116899999998,-0.246376812,-0.194029851,-0.264705882,-0.228571429,-0.15942029,0.00990099,0.07086614200000001,0.18435754199999999,0.34707903799999995,0.28467153300000003,0.233333333,0.190082645,0.14953271,0.18584070800000002,0.132275132,0.19540229899999997,0.013888889,0.103896104,0.03030303,0.11428571400000001,3
9,-0.028037383,-0.022222222000000003,-0.10526315800000001,0.014084507,0.033333333,0.03125,-0.066666667,-0.015384615,-0.090909091,-0.287878788,-0.222222222,-0.115384615,-0.20903954800000002,-0.141552511,-0.2734375,-0.16595744699999998,-0.177489177,-0.080851064,-0.025316456,-0.10179640699999999,-0.115853659,-0.102661597,-0.10822510800000001,-0.053140097000000004,-0.154761905,-0.19379845,-0.228070175,-0.23364486,-0.25842696600000004,-0.303370787,-0.297297297,-0.324324324,-0.280898876,-0.385620915,-0.115384615,-0.302013423,-0.150837989,-0.216981132,-0.212121212,-0.12403100800000001,-0.065637066,-0.108527132,-0.247524752,-0.27482679,-0.15616438400000002,-0.167701863,-0.17472119,-0.266903915,-0.274725275,-0.255813953,-0.263157895,-0.333333333,-0.333333333,-0.219512195,-0.240506329,-0.274725275,-0.32,-0.35329341299999995,-0.269662921,-0.11702127699999999,-0.109004739,-0.14173228300000001,-0.152542373,-0.164285714,-0.132867133,-0.070707071,-0.133159269,-0.100877193,-0.18337408300000002,-0.138297872,-0.10666666699999999,-0.267973856,-0.297297297,-0.253164557,-0.22727272699999998,-0.36666666700000006,-0.25925925899999996,-0.300970874,-0.301886792,-0.333333333,-0.268656716,-0.316326531,-0.21052631600000002,-0.282296651,-0.294605809,-0.24832214800000002,-0.164345404,-0.102564103,-0.07849829400000001,-0.18705036,-0.113456464,-0.17674418600000003,-0.172749392,-0.08463949800000001,-0.077966102,-0.08724832199999999,-0.23,-0.118110236,-0.221238938,-0.032258065,-0.030927835,-0.131578947,-0.055555556,-0.061728395,-0.289719626,-0.294117647,-0.19277108399999998,-0.147208122,-0.19266055,-0.18699187,-0.153846154,-0.152317881,-0.096551724,-0.139318885,-0.14207650300000002,-0.167082294,-0.131313131,-0.10081743900000001,-0.14285714300000002,-0.007194245,-0.19650655,-0.09195402300000001,-0.081081081,-0.203252033,-0.161290323,-0.219047619,-0.129411765,-0.13636363599999998,0.011764706000000002,0.019607843,0.138461538,0.14285714300000002,0.063829787,0.114624506,0.18987341800000002,0.177514793,0.058171745,0.08616188,-0.00990099,0.055690073,0.010752688,0.078590786,-0.01618123,-0.126153846,-0.073529412,-0.093023256,-0.095744681,-0.159574468,-0.10429447900000001,-0.114503817,-0.18333333300000001,-0.042553191,0.052631579000000005,-0.022727273,0.008547009,0.024793388,-0.029585799,0.041666667000000004,0.103942652,0.045296167000000005,-0.051094890999999996,0.150793651,0.06319702599999999,0.07086614200000001,-0.086538462,0.0,0.0,-0.006993007,3
10,0.48837209299999995,0.128205128,0.375,0.25,0.304347826,0.28571428600000004,-0.151515152,0.052631579000000005,0.130434783,-0.207920792,-0.089430894,-0.290322581,-0.16167664699999998,-0.176470588,-0.13761467900000002,-0.106598985,-0.18947368399999998,-0.076923077,-0.18888888899999998,-0.207100592,0.081481481,0.063829787,0.133333333,0.15,0.044776119,0.066666667,0.020408163,-0.041666667000000004,-0.045454545,-0.043478261,-0.16981132100000002,-0.037037037,-0.134328358,-0.20567375899999998,-0.245033113,-0.12658227800000002,-0.270588235,-0.280373832,-0.301310044,-0.223214286,-0.265957447,-0.239130435,-0.322404372,-0.302857143,-0.23809523800000001,-0.290322581,-0.247863248,-0.09734513300000001,-0.2,-0.2,-0.314285714,-0.21875,-0.186440678,-0.186440678,-0.21739130399999998,-0.25925925899999996,-0.175257732,-0.25925925899999996,-0.18974359,-0.031674207999999995,-0.013215858999999998,-0.21189591100000002,-0.22178988300000002,-0.243243243,-0.198113208,-0.165048544,-0.284210526,-0.247524752,-0.020689655,-0.042857143,-0.140625,-0.17857142899999998,-0.07216494799999999,-0.093023256,-0.16883116899999998,-0.21126760600000002,-0.23809523800000001,-0.23809523800000001,-0.23809523800000001,-0.15942029,-0.166666667,-0.229050279,-0.33004926100000004,-0.160377358,-0.098712446,-0.17509727600000002,-0.128205128,-0.155172414,-0.155172414,-0.14285714300000002,-0.293023256,-0.179039301,-0.289940828,-0.152777778,-0.033333333,-0.102803738,-0.131313131,-0.090909091,-0.06329113900000001,-0.21052631600000002,-0.173333333,-0.183098592,-0.171428571,-0.116883117,-0.134615385,-0.21621621600000002,-0.103825137,-0.111111111,-0.204188482,-0.13559322,-0.177865613,0.010526316,-0.098445596,-0.111111111,-0.153439153,-0.04964539,0.024390244,0.076923077,0.2,0.369863014,0.369863014,0.46666666700000003,0.518518519,0.568627451,0.5,0.707317073,0.621621622,0.7222222220000001,0.5,0.659574468,0.490909091,0.473684211,0.24444444399999998,0.274336283,0.27388535,0.22480620199999998,0.308270677,0.253333333,0.275167785,0.25203252,0.16853932600000002,0.236842105,0.28571428600000004,0.2,0.405405405,0.21739130399999998,0.23636363600000002,0.130434783,-0.045454545,0.10526315800000001,0.027027027000000002,0.081081081,0.35,0.14893617,0.222222222,0.486486486,0.44578313299999994,0.302325581,0.333333333,0.287128713,0.14893617,0.19565217399999998,0.159090909,0.2,0.16923076899999998,0.111111111,0.35483871,0.215686275,1
